email_size,attachment_count,hour,day_of_week,content_length
20547,0,9,4,413
28023,0,9,4,344
20206,0,9,4,449
17761,0,9,4,236
36626,0,9,4,451
16223,0,9,4,480
14551,4,9,4,333
23319,1,9,4,369
30745,1,9,4,350
36198,0,9,4,339
34417,0,9,4,448
18023,0,9,4,407
19217,3,9,4,433
36889,0,9,4,287
17807,4,9,4,359
38816,1,9,4,348
30590,1,9,4,419
34518,0,9,4,433
41113,0,9,4,412
24414,1,9,4,242
20712,0,9,4,310
18675,1,9,4,494
26244,0,9,4,320
10634,1,9,4,379
23661,0,9,4,229
24953,0,9,4,247
30805,2,9,4,252
51298,0,9,4,335
25514,0,9,4,426
37707,0,9,4,219
38468,0,9,4,364
23523,0,9,4,294
20494,1,9,4,250
34612,0,9,4,299
25849,0,9,4,253
40911,1,9,4,350
38886,0,9,4,290
38420,0,9,4,309
31828,0,9,4,363
30264,0,9,4,338
17884,1,9,4,362
23202,0,9,4,348
25913,0,9,4,414
29349,0,9,4,405
21599,0,9,4,297
35103,0,9,4,289
25271,0,9,4,239
39048,2,9,4,322
33853,0,9,4,330
21254,0,9,4,507
32139,0,9,4,293
33085,0,9,4,383
21483,0,9,4,374
32425,0,9,4,357
30308,0,9,4,437
34407,0,9,4,288
28554,0,9,4,335
31712,0,9,4,275
30740,0,9,4,348
44902,0,9,4,210
31707,0,9,4,343
21187,0,9,4,360
25900,0,9,4,377
36910,0,9,4,350
19065,0,9,4,331
35699,1,9,4,269
22409,1,9,4,291
24860,0,9,4,308
17457,0,9,4,398
33639,0,9,4,206
26046,1,9,4,312
34303,1,9,4,346
28151,0,9,4,137
59595,0,9,4,309
24757,0,9,4,381
34255,5,9,4,305
31852,0,9,4,390
31178,0,9,4,354
21920,2,9,4,315
28734,0,9,4,162
21438,1,9,4,313
23628,0,9,4,443
24845,1,9,4,329
35563,0,9,4,378
21793,1,9,4,382
21463,0,9,4,427
44630,0,9,4,323
25361,1,9,4,422
23268,0,9,4,347
38570,0,9,4,312
39254,0,9,4,474
10073,0,9,4,413
31124,0,9,4,392
32184,0,9,4,459
40056,0,9,4,351
41560,5,9,4,329
33068,1,9,4,410
22644,0,9,4,313
22136,0,9,4,367
42003,0,9,4,249
28728,0,9,4,280
28304,0,9,4,352
26106,0,9,4,371
24800,0,9,4,363
31244,0,9,4,513
27029,0,9,4,343
30126,0,9,4,531
25750,0,9,4,421
46924,0,9,4,425
29257,0,9,4,345
19963,0,9,4,380
25504,0,9,4,355
39912,0,9,4,327
25681,0,9,4,303
48136,0,9,4,435
28374,0,9,4,505
29305,0,9,4,384
29179,1,9,4,351
23173,0,9,4,399
20382,0,9,4,314
24080,0,9,4,342
14121,0,9,4,407
15616,2,9,4,369
30982,0,9,4,499
17662,0,9,4,371
18289,0,9,4,176
22076,0,9,4,327
32703,0,9,4,317
36045,3,9,4,409
54380,0,9,4,328
31611,0,9,4,355
42335,0,9,4,378
22907,0,9,4,451
19521,0,9,4,484
18689,0,9,4,337
78452,0,9,4,381
56793,0,9,4,409
32806,0,9,4,241
33372,0,9,4,291
55152,0,9,4,421
43782,0,9,4,386
31167,0,9,4,389
17277,0,9,4,450
23819,0,9,4,386
27354,0,9,4,295
35756,0,9,4,408
32846,0,9,4,370
43546,0,9,4,342
23180,2,9,4,251
32170,0,9,4,247
15239,0,9,4,218
27108,1,9,4,389
30698,0,9,4,467
28238,0,9,4,372
42134,3,9,4,238
28346,0,9,4,373
57055,0,9,4,346
50919,0,9,4,238
25488,0,9,4,297
22904,0,9,4,456
32651,0,9,4,293
22753,0,9,4,393
22010,0,9,4,259
22717,0,9,4,266
24531,0,9,4,341
22114,0,9,4,369
19821,0,9,4,406
15029,0,9,4,234
42089,1,9,4,289
32331,0,9,4,342
28235,0,9,4,348
19531,0,9,4,317
16099,6,9,4,389
30094,0,9,4,435
23240,0,9,4,286
34926,0,9,4,239
46212,0,9,4,409
27278,0,9,4,318
16985,1,9,4,382
35924,0,9,4,291
36308,0,9,4,450
17250,0,9,4,323
43922,0,9,4,415
22240,0,9,4,354
26030,0,9,4,406
14771,0,9,4,281
32791,0,9,4,256
14807,1,9,4,407
30413,1,9,4,278
35453,0,9,4,290
27437,0,9,4,170
31226,0,9,4,361
36193,0,9,4,426
39206,1,9,4,500
28155,0,9,4,444
37381,1,9,4,270
13546,0,9,4,337
34253,0,9,4,308
19769,0,9,4,331
17966,1,9,4,228
30658,0,9,4,277
25508,0,9,4,349
27449,0,9,4,353
24422,0,9,4,554
29835,2,9,4,326
47206,0,9,4,386
27582,0,9,4,410
22245,0,9,4,572
15815,0,9,4,362
37165,0,9,4,335
32333,0,9,4,371
25492,0,9,4,278
45110,0,9,4,247
29185,0,9,4,282
36812,0,9,4,359
33705,0,9,4,421
19303,0,9,4,340
24535,0,9,4,417
58568,0,9,4,272
21065,0,9,4,392
32576,0,9,4,471
29564,0,9,4,292
38127,0,9,4,377
32415,2,9,4,371
29919,0,9,4,459
34698,0,9,4,400
17724,0,9,4,365
25047,0,9,4,296
31225,0,9,4,305
23747,0,9,4,376
44304,0,9,4,169
33694,0,9,4,292
21212,0,9,4,449
38464,0,9,4,228
26434,0,9,4,337
41514,0,9,4,367
28135,0,9,4,427
25414,0,9,4,365
40487,8,9,4,330
23488,0,9,4,370
27151,2,9,4,336
30891,1,9,4,423
16867,0,9,4,311
63643,0,9,4,383
25843,0,9,4,315
40199,0,9,4,346
19355,0,9,4,388
18827,0,9,4,437
20562,3,9,4,333
16813,2,9,4,257
29837,0,9,4,319
22854,0,9,4,357
65226,0,9,4,334
23395,0,9,4,337
27263,4,9,4,429
35553,0,9,4,285
24124,0,9,4,416
32771,0,9,4,261
28964,0,9,4,469
23698,0,9,4,300
36987,0,9,4,331
28299,0,9,4,377
28971,0,9,4,351
19082,0,9,4,326
19171,0,9,4,387
36728,0,9,4,307
36100,0,9,4,539
23918,0,9,4,337
27164,0,9,4,373
33336,6,9,4,289
21537,3,9,4,141
25143,5,9,4,329
24599,0,9,4,319
36964,4,9,4,274
27508,0,9,4,334
33904,0,9,4,392
30420,0,9,4,530
19498,0,9,4,329
32600,2,9,4,314
36538,0,9,4,349
22006,0,9,4,373
37132,0,9,4,337
48368,0,9,4,366
21850,0,9,4,451
18362,0,9,4,308
22404,0,9,4,395
18806,0,9,4,337
33706,0,9,4,385
51284,0,9,4,286
36832,0,9,4,258
26413,0,9,4,270
22269,3,9,4,327
22658,0,9,4,370
35254,0,9,4,349
16485,0,9,4,300
23168,0,9,4,319
36982,0,9,4,311
31535,0,9,4,274
38127,0,9,4,527
28615,0,9,4,229
36641,0,9,4,367
27481,0,9,4,337
31017,1,9,4,292
27963,1,9,4,343
31438,1,9,4,349
43269,1,9,4,251
20953,1,9,4,307
17196,1,9,4,320
20816,0,9,4,382
35257,0,9,4,390
47509,0,9,4,366
39485,0,9,4,346
19637,0,9,4,317
32971,0,9,4,374
35391,1,9,4,378
37766,0,9,4,221
30790,0,9,4,367
25872,0,9,4,279
44826,0,9,4,354
21968,1,9,4,282
26016,0,9,4,475
26347,0,9,4,246
51519,0,9,4,507
38823,0,9,4,403
47671,1,9,4,482
34710,2,9,4,414
31704,0,9,4,467
42251,0,9,4,306
22324,0,9,4,421
42051,1,9,4,383
24750,0,9,4,369
17278,0,9,4,263
29514,0,9,4,280
32315,0,9,4,201
33670,0,9,4,509
37967,0,9,4,389
24752,0,9,4,375
34492,2,9,4,466
23168,0,9,4,276
30432,0,9,4,386
16044,0,9,4,346
30443,0,9,4,473
28176,0,9,4,317
39299,0,9,4,202
31976,0,9,4,396
33332,0,9,4,305
19079,1,9,4,297
45969,0,9,4,403
28126,0,9,4,373
28624,0,9,4,420
19238,1,9,4,325
17275,1,9,4,221
38818,0,9,4,231
27645,0,9,4,337
17120,0,9,4,350
35072,0,9,4,390
21733,0,9,4,304
27291,0,9,4,367
25434,0,9,4,318
19035,0,9,4,493
30835,0,9,4,413
16084,0,9,4,201
16942,0,9,4,329
33868,0,9,4,377
37325,0,9,4,382
33452,1,9,4,317
21873,0,9,4,146
13834,0,9,4,380
23631,0,9,4,370
28953,1,9,4,294
24402,0,9,4,267
74057,0,9,4,361
29262,1,9,4,315
40665,0,9,4,315
29950,0,9,4,497
30991,1,9,4,215
53711,0,9,4,357
26272,0,9,4,268
18391,4,9,4,282
27084,0,9,4,414
25869,0,9,4,135
35731,0,9,4,386
29488,1,9,4,348
28640,0,9,4,318
30531,1,9,4,453
29420,0,9,4,207
24422,0,9,4,309
35879,0,9,4,423
16368,1,9,4,217
23020,0,9,4,477
46696,0,9,4,340
56990,1,9,4,413
23201,1,9,4,488
33528,1,9,4,407
33545,0,9,4,387
40003,2,9,4,431
25726,5,9,4,221
35409,0,9,4,287
20761,1,9,4,313
29815,1,9,4,245
30547,0,9,4,344
32687,0,9,4,441
38760,0,9,4,414
21921,0,9,4,446
24092,0,9,4,299
35055,0,9,4,296
38752,0,9,4,407
25066,0,9,4,450
34854,1,9,4,365
18616,1,9,4,320
25873,1,9,4,272
42467,0,9,4,317
21242,0,9,4,274
35737,0,9,4,244
39485,1,9,4,200
32740,5,9,4,282
18504,0,9,4,359
26895,3,9,4,359
18358,1,9,4,417
40989,0,9,4,499
33747,0,9,4,305
49184,2,9,4,295
23374,0,9,4,479
31427,1,9,4,351
32700,0,9,4,297
37020,0,9,4,316
29960,0,9,4,464
26148,0,9,4,333
28657,0,9,4,350
25020,0,9,4,293
29423,1,9,4,312
31055,0,9,4,357
18451,1,9,4,398
39913,2,9,4,251
36554,0,9,4,498
13610,0,9,4,415
17869,0,9,4,359
21868,2,9,4,273
36108,0,9,4,240
23915,1,9,4,416
24051,1,9,4,309
29866,1,9,4,393
17658,0,9,4,256
14571,0,9,4,512
42429,0,9,4,328
27741,0,9,4,400
47959,0,9,4,253
34957,1,9,4,421
23052,0,9,4,312
23535,0,9,4,316
23731,0,9,4,420
33478,0,9,4,452
19529,0,9,4,404
32671,0,9,4,425
27889,0,9,4,278
23218,1,9,4,358
23444,0,9,4,472
26546,0,9,4,306
27405,2,9,4,380
29465,1,9,4,444
21025,0,9,4,405
10179,0,9,4,416
17393,0,9,4,608
33021,0,9,4,483
21769,0,9,4,333
17871,0,9,4,337
34238,4,9,4,317
31277,2,9,4,400
21578,0,9,4,438
19850,0,9,4,454
37986,1,9,4,419
16498,0,9,4,423
22934,0,9,4,456
26845,9,9,4,341
23588,0,9,4,332
47913,1,9,4,450
21870,0,9,4,304
29070,2,9,4,292
27462,0,9,4,422
33972,0,9,4,284
30239,0,9,4,394
25084,0,9,4,215
38960,0,9,4,349
54708,0,9,4,387
28487,3,9,4,279
36710,0,9,4,365
35988,0,9,4,383
30993,0,9,4,248
16439,0,9,4,317
36596,0,9,4,638
21026,2,9,4,292
31731,0,9,4,412
30864,1,9,4,427
50475,0,9,4,394
39877,0,9,4,464
18936,0,9,4,371
47345,0,9,4,335
23018,0,9,4,270
33578,0,9,4,227
31723,0,9,4,427
40763,0,9,4,362
49898,0,9,4,341
42238,0,9,4,528
29289,0,9,4,229
17006,4,9,4,363
41874,0,9,4,375
49096,0,9,4,527
23481,0,9,4,431
39254,0,9,4,311
19011,0,9,4,442
33215,0,9,4,249
35604,0,9,4,308
40345,0,9,4,306
16401,0,9,4,320
42084,0,9,4,402
24991,0,9,4,458
69320,1,9,4,428
31335,0,9,4,431
54442,0,9,4,419
24613,0,9,4,367
28108,0,9,4,380
34396,2,9,4,477
26848,0,9,4,290
27236,0,9,4,277
48185,2,9,4,255
34460,0,9,4,382
41979,0,9,4,259
24062,0,9,4,285
41765,0,9,4,425
26998,0,9,4,330
22784,1,9,4,303
34912,0,9,4,256
43357,0,9,4,375
25807,0,9,4,344
28400,2,9,4,370
30863,0,9,4,480
46576,0,9,4,449
40762,0,9,4,394
29127,0,9,4,285
30941,0,9,4,495
26651,0,9,4,258
21262,2,9,4,328
36348,1,9,4,284
32232,0,9,4,490
26592,0,9,4,398
21760,0,9,4,178
25115,1,9,4,316
17957,1,9,4,437
28007,0,9,4,390
21150,9,9,4,126
29597,0,9,4,412
41197,0,9,4,332
31464,0,9,4,311
23544,0,9,4,214
24502,0,9,4,359
15392,1,9,4,401
33364,4,9,4,358
38883,1,9,4,348
43617,0,9,4,300
25821,0,9,4,483
25473,6,9,4,352
10653,0,9,4,143
23210,1,9,4,407
42448,0,9,4,412
19244,4,9,4,284
38771,0,9,4,498
41424,0,9,4,269
28421,0,9,4,334
41051,1,9,4,228
16755,0,9,4,384
21509,0,9,4,222
23502,2,9,4,381
25401,0,9,4,264
24702,0,9,4,304
20844,0,9,4,281
19227,0,9,4,426
36083,0,9,4,348
58105,0,9,4,216
19825,1,9,4,457
28946,0,9,4,313
25088,1,9,4,401
45339,0,9,4,453
17114,0,9,4,410
16294,1,9,4,359
22002,1,9,4,336
42485,0,9,4,430
17455,0,9,4,478
22070,0,9,4,357
69250,0,9,4,315
30524,0,9,4,438
38975,1,9,4,303
56281,0,9,4,356
15200,0,9,4,314
37963,1,9,4,543
20425,0,9,4,374
23802,0,9,4,426
30914,0,9,4,397
20890,0,9,4,383
13656,0,9,4,452
37990,0,9,4,336
30686,0,9,4,406
26613,0,9,4,382
37683,0,9,4,490
17934,0,9,4,443
27633,0,9,4,232
33523,0,9,4,347
41498,0,9,4,308
17570,0,9,4,347
13569,0,9,4,365
20047,0,9,4,278
66159,0,9,4,367
19996,0,9,4,335
31074,0,9,4,353
47316,1,9,4,274
19562,0,9,4,377
30074,1,9,4,220
13843,0,9,4,271
21279,0,9,4,442
30329,1,9,4,298
16425,0,9,4,414
29891,0,9,4,342
23422,0,9,4,281
35595,0,9,4,395
17132,0,9,4,361
22210,0,9,4,378
31528,1,9,4,404
23920,0,9,4,360
19398,1,9,4,360
35782,0,9,4,370
35078,0,9,4,451
27774,1,9,4,406
43332,0,9,4,293
52193,0,9,4,418
20280,0,9,4,281
47259,0,9,4,417
48495,0,9,4,297
20259,0,9,4,292
41662,1,9,4,334
30418,0,9,4,401
16467,0,9,4,251
33566,1,9,4,342
20539,0,9,4,348
33354,0,9,4,368
31734,0,9,4,334
33634,4,9,4,296
34553,1,9,4,208
32860,0,9,4,398
34504,0,9,4,343
26077,0,9,4,391
22824,1,9,4,243
17632,0,9,4,416
25482,0,9,4,445
41709,0,9,4,221
29341,0,9,4,416
29271,0,9,4,265
17210,6,9,4,349
22364,0,9,4,262
18789,1,9,4,421
32143,0,9,4,300
28901,0,9,4,304
24591,0,9,4,256
24921,1,9,4,374
30427,0,9,4,375
27360,0,9,4,338
49753,0,9,4,282
38177,1,9,4,487
37677,2,9,4,296
37797,1,9,4,220
21525,0,9,4,411
39016,0,9,4,153
28226,1,9,4,278
24735,0,9,4,386
28782,0,9,4,247
17119,1,9,4,478
38576,0,9,4,298
35693,0,9,4,318
27435,2,9,4,433
22998,0,9,4,330
46138,1,9,4,346
25843,2,9,4,297
28326,0,9,4,337
41130,0,9,4,334
19860,1,9,4,246
29928,0,9,4,228
32818,0,9,4,293
20613,0,9,4,464
48253,0,9,4,390
27565,0,9,4,328
19869,0,9,4,302
24824,2,9,4,447
26373,0,9,4,315
29187,0,9,4,304
64375,0,9,4,414
33843,4,9,4,342
25957,0,9,4,291
25996,0,9,4,529
25967,0,9,4,341
20736,0,9,4,366
34518,0,9,4,371
23733,0,9,4,300
26604,0,9,4,320
37445,0,9,4,345
35360,0,9,4,352
22091,0,9,4,324
15688,0,9,4,407
40036,1,9,4,334
26797,0,9,4,398
20127,0,9,4,257
24318,1,9,4,342
45422,1,9,4,452
32316,1,9,4,424
19570,0,9,4,389
64195,0,9,4,287
25113,0,9,4,396
34955,0,9,4,356
41575,3,9,4,466
21982,1,9,4,349
28786,0,9,4,344
48954,0,9,4,268
23254,0,9,4,311
32958,0,9,4,328
18183,0,9,4,296
27324,0,9,4,271
42262,0,9,4,309
17234,0,9,4,454
18077,0,9,4,260
37606,0,9,4,302
25359,0,9,4,311
21399,0,9,4,350
45939,0,9,4,469
18420,0,9,4,431
26635,0,9,4,410
27846,0,9,4,445
38491,0,9,4,377
14085,1,9,4,300
43710,0,9,4,423
34088,0,9,4,368
21793,0,9,4,327
29905,0,9,4,444
35110,0,9,4,333
26238,1,9,4,280
24224,2,9,4,322
28526,0,9,4,355
21231,0,9,4,313
17588,0,9,4,389
21980,0,9,4,389
29015,1,9,4,366
26698,0,9,4,417
19371,0,9,4,335
37471,1,9,4,397
19484,0,9,4,401
16604,0,9,4,428
52367,0,9,4,301
25093,1,9,4,437
51172,0,9,4,456
23569,2,9,4,485
59614,0,9,4,318
26654,0,9,4,336
20603,0,9,4,269
28577,0,9,4,469
23487,1,9,4,463
41381,0,9,4,399
42321,0,9,4,330
31243,0,9,4,463
37651,0,9,4,497
22133,0,9,4,312
31143,1,9,4,476
26663,0,9,4,307
32615,0,9,4,338
21675,0,9,4,410
30260,0,9,4,366
31677,0,9,4,451
21408,0,9,4,432
34101,0,9,4,529
29440,0,9,4,211
32103,0,9,4,242
47836,0,9,4,330
29363,0,9,4,277
18430,2,9,4,338
33881,0,9,4,294
23781,0,9,4,271
36829,0,9,4,419
35342,0,9,4,339
20561,0,9,4,352
28050,0,9,4,296
19731,0,9,4,281
36617,0,9,4,387
32255,0,9,4,385
36303,0,9,4,313
28135,0,9,4,383
25221,0,9,4,369
28608,1,9,4,383
26237,0,9,4,421
26348,0,9,4,328
39381,0,9,4,427
16009,0,9,4,294
33621,1,9,4,359
25341,0,9,4,367
35382,0,9,4,340
58210,0,9,4,260
16830,1,9,4,409
31958,0,9,4,416
36115,0,9,4,271
33012,0,9,4,416
33495,0,9,4,347
45654,0,9,4,303
15249,6,9,4,353
28600,0,9,4,423
22671,0,9,4,320
22929,0,9,4,380
22144,0,9,4,308
50843,2,9,4,436
41133,0,9,4,452
37068,0,9,4,343
26544,0,9,4,446
17804,0,9,4,445
35708,0,9,4,388
30338,0,9,4,354
24679,0,9,4,415
28350,0,9,4,355
55630,0,9,4,239
32951,0,9,4,465
28138,0,9,4,331
29685,0,9,4,452
34580,0,9,4,357
30692,1,9,4,203
32341,1,9,4,275
17694,5,9,4,277
26215,0,9,4,381
23098,3,9,4,344
23183,0,9,4,346
24655,0,9,4,376
29710,0,9,4,439
24137,0,9,4,394
26822,0,9,4,398
26788,0,9,4,365
17786,0,9,4,455
24184,5,9,4,306
60585,0,9,4,319
37653,1,9,4,319
32406,1,9,4,233
56877,2,9,4,368
32250,0,9,4,386
26485,0,9,4,314
38863,0,9,4,476
27807,0,9,4,406
31582,0,9,4,345
30742,0,9,4,356
15563,0,9,4,252
19138,0,9,4,375
24762,0,9,4,393
32402,1,9,4,302
21163,1,9,4,331
21168,1,9,4,432
15775,0,9,4,202
26293,0,9,4,520
55323,1,9,4,330
30360,1,9,4,416
17682,0,9,4,342
38034,0,9,4,375
26878,0,9,4,318
21373,0,9,4,403
21034,2,9,4,382
26201,0,9,4,535
34717,0,9,4,568
20241,1,9,4,168
24870,0,9,4,418
54129,0,9,4,296
29319,3,9,4,269
26930,4,9,4,387
38625,0,9,4,302
38181,0,9,4,392
19562,2,9,4,501
37256,0,9,4,441
21653,0,9,4,437
17574,0,9,4,291
12399,0,9,4,295
40081,0,9,4,385
38454,0,9,4,342
34648,0,9,4,320
24848,2,9,4,279
25537,0,9,4,306
22639,0,9,4,395
31809,0,9,4,289
30728,2,9,4,345
19848,0,9,4,350
29187,2,9,4,354
44134,3,9,4,393
41411,1,9,4,346
35569,0,9,4,300
40331,0,9,4,354
24496,0,9,4,315
47969,0,9,4,343
45978,0,9,4,581
24450,0,9,4,495
35700,0,9,4,368
38232,0,9,4,471
34776,1,9,4,397
51694,0,9,4,264
19059,5,9,4,307
39960,1,9,4,455
44018,0,9,4,306
36460,0,9,4,336
22379,0,9,4,294
34357,0,9,4,353
34816,1,9,4,332
51523,0,9,4,359
15456,0,9,4,483
97789,0,9,4,371
15260,2,9,4,326
39374,0,9,4,284
35508,0,9,4,379
20320,0,9,4,413
29008,0,9,4,325
18910,0,9,4,342
46925,0,9,4,388
30746,0,9,4,440
34598,0,9,4,380
42235,0,9,4,271
28986,0,9,4,359
23750,0,9,4,219
47686,2,9,4,410
34961,0,9,4,270
31821,0,9,4,255
20816,0,9,4,269
17651,0,9,4,464
24650,0,9,4,338
30717,3,9,4,249
15412,0,9,4,358
19979,0,9,4,285
29829,0,9,4,302
33787,0,9,4,329
33921,0,9,4,342
25526,2,9,4,361
19267,0,9,4,221
22122,0,9,4,361
24323,0,9,4,463
22939,0,9,4,235
25169,2,9,4,392
37376,0,9,4,265
46501,0,9,4,277
25179,1,9,4,415
26230,0,9,4,269
35976,0,9,4,353
27006,0,9,4,382
37843,0,9,4,467
19073,1,9,4,341
28901,0,9,4,358
23538,0,9,4,365
36977,2,9,4,627
17002,1,9,4,316
28122,0,10,4,388
34457,0,10,4,287
37716,0,10,4,384
30472,1,10,4,247
16990,0,10,4,250
33572,0,10,4,456
30789,0,10,4,324
28161,0,10,4,430
29793,1,10,4,440
39676,0,10,4,300
27690,1,10,4,330
23302,3,10,4,422
22046,0,10,4,457
37250,0,10,4,495
26773,0,10,4,361
26130,3,10,4,429
42548,0,10,4,314
30110,0,10,4,347
24311,0,10,4,277
43790,1,10,4,336
23285,0,10,4,435
41363,0,10,4,303
37750,1,10,4,262
28853,0,10,4,333
25192,0,10,4,415
29281,0,10,4,406
36324,0,10,4,435
27709,0,10,4,349
26085,2,10,4,244
15283,2,10,4,420
31019,0,10,4,460
32009,1,10,4,280
15360,0,10,4,360
40703,2,10,4,219
19719,0,10,4,348
27945,2,10,4,412
28985,0,10,4,402
38242,0,10,4,386
26670,0,10,4,246
45178,3,10,4,340
39285,1,10,4,333
30276,0,10,4,359
43117,0,10,4,327
21854,0,10,4,444
28027,0,10,4,339
53966,0,10,4,341
26168,0,10,4,451
21086,1,10,4,360
23891,0,10,4,237
19559,0,10,4,232
38690,0,10,4,385
26016,0,10,4,522
40807,2,10,4,368
46499,0,10,4,424
34281,0,10,4,352
29502,0,10,4,320
33731,0,10,4,358
24461,2,10,4,345
20220,0,10,4,415
31334,0,10,4,400
27915,0,10,4,307
25378,0,10,4,358
81061,1,10,4,242
34656,0,10,4,255
26715,0,10,4,325
35368,0,10,4,468
29988,0,10,4,431
21444,0,10,4,300
30676,1,10,4,479
44896,0,10,4,309
30195,0,10,4,309
21232,0,10,4,364
44253,0,10,4,499
26943,0,10,4,359
45909,0,10,4,369
40051,1,10,4,297
39975,0,10,4,368
14737,0,10,4,329
30690,0,10,4,385
20194,0,10,4,372
29638,2,10,4,275
21514,0,10,4,276
37604,1,10,4,313
30430,0,10,4,295
53393,0,10,4,332
20834,4,10,4,275
31233,0,10,4,375
56307,0,10,4,304
32214,0,10,4,317
37229,0,10,4,290
30079,0,10,4,302
30591,5,10,4,292
24791,0,10,4,483
23533,0,10,4,390
28855,0,10,4,343
27939,2,10,4,379
23347,0,10,4,292
31361,0,10,4,405
41159,0,10,4,431
31782,1,10,4,214
17535,0,10,4,388
55718,0,10,4,358
23918,1,10,4,405
40794,0,10,4,462
43855,0,10,4,310
20659,0,10,4,246
24053,0,10,4,347
19702,6,10,4,385
42801,1,10,4,372
54011,1,10,4,360
29310,0,10,4,390
28209,5,10,4,345
15827,0,10,4,402
42736,0,10,4,314
31492,0,10,4,532
28689,2,10,4,231
22159,0,10,4,305
28335,0,10,4,548
20306,5,10,4,296
15353,0,10,4,382
21755,0,10,4,307
15955,1,10,4,221
22533,0,10,4,382
23759,0,10,4,371
22405,0,10,4,439
35623,0,10,4,296
42883,0,10,4,284
34962,1,10,4,353
24431,1,10,4,412
14141,0,10,4,383
30391,0,10,4,327
31607,0,10,4,335
19830,0,10,4,278
27298,1,10,4,448
28586,0,10,4,311
33513,0,10,4,303
20119,0,10,4,191
40668,0,10,4,452
17387,0,10,4,304
14210,0,10,4,255
68743,0,10,4,303
45340,1,10,4,392
19195,1,10,4,513
25051,0,10,4,328
31415,0,10,4,488
23601,0,10,4,401
32684,0,10,4,413
70510,0,10,4,310
25507,0,10,4,456
28119,0,10,4,244
35485,0,10,4,408
30747,1,10,4,313
14159,0,10,4,409
57755,5,10,4,265
54562,0,10,4,261
24658,2,10,4,328
17584,0,10,4,402
35468,0,10,4,262
47619,1,10,4,462
32423,0,10,4,488
20261,0,10,4,281
34267,0,10,4,435
25167,0,10,4,244
25445,0,10,4,473
17242,0,10,4,354
38021,0,10,4,348
34593,0,10,4,311
20723,5,10,4,237
19131,2,10,4,230
31364,0,10,4,314
22042,0,10,4,411
30653,0,10,4,328
24482,0,10,4,404
30960,0,10,4,250
25801,1,10,4,443
26051,0,10,4,471
17860,3,10,4,412
35248,0,10,4,358
34723,0,10,4,329
28852,0,10,4,365
24329,0,10,4,267
55009,2,10,4,323
16905,0,10,4,458
37175,0,10,4,289
16115,0,10,4,323
43525,2,10,4,262
25204,0,10,4,292
31356,0,10,4,435
50603,0,10,4,267
29717,0,10,4,256
26609,0,10,4,298
29302,0,10,4,428
32991,2,10,4,404
46356,0,10,4,342
25463,0,10,4,326
29719,0,10,4,350
34941,0,10,4,434
33159,0,10,4,387
28030,0,10,4,458
18957,0,10,4,489
29401,0,10,4,371
34572,0,10,4,254
31136,2,10,4,364
49152,0,10,4,261
27097,0,10,4,399
28186,0,10,4,376
49822,0,10,4,357
20831,0,10,4,468
12235,0,10,4,384
26667,1,10,4,422
23179,0,10,4,385
17543,0,10,4,323
29855,0,10,4,335
27030,0,10,4,391
13669,0,10,4,355
25734,1,10,4,357
27047,0,10,4,273
24543,1,10,4,248
37294,0,10,4,415
24382,0,10,4,348
33134,0,10,4,477
25054,0,10,4,377
24267,0,10,4,444
26971,0,10,4,289
42061,0,10,4,254
19728,1,10,4,398
38184,1,10,4,263
27138,0,10,4,301
24525,2,10,4,393
15680,1,10,4,396
13187,0,10,4,406
39227,3,10,4,425
29501,0,10,4,418
17625,0,10,4,465
27383,1,10,4,306
30709,0,10,4,293
57343,0,10,4,285
44515,0,10,4,325
23567,0,10,4,363
23704,0,10,4,289
28305,1,10,4,323
42794,2,10,4,477
34662,0,10,4,390
26307,0,10,4,387
22578,2,10,4,271
32763,0,10,4,449
22722,0,10,4,333
17804,1,10,4,456
15027,0,10,4,309
46847,0,10,4,230
38467,0,10,4,443
20515,2,10,4,236
42340,0,10,4,371
17642,0,10,4,276
42574,0,10,4,321
44510,2,10,4,316
35536,0,10,4,429
34001,0,10,4,412
36427,1,10,4,345
15111,0,10,4,266
30924,0,10,4,363
21464,1,10,4,266
24921,0,10,4,548
25550,0,10,4,463
28640,0,10,4,352
19692,0,10,4,294
47815,0,10,4,316
21003,0,10,4,436
26005,0,10,4,382
24473,0,10,4,494
27193,0,10,4,279
37342,0,10,4,415
52203,0,10,4,290
39161,0,10,4,371
23848,0,10,4,290
37108,0,10,4,372
39120,1,10,4,324
25520,0,10,4,200
34717,0,10,4,417
39461,0,10,4,328
48014,0,10,4,518
18042,2,10,4,359
43746,0,10,4,340
19472,0,10,4,361
33561,4,10,4,470
25176,1,10,4,329
27675,6,10,4,502
36123,0,10,4,418
18144,0,10,4,272
35541,0,10,4,234
29631,4,10,4,221
19386,0,10,4,474
25248,0,10,4,379
31124,1,10,4,338
28843,0,10,4,469
39878,0,10,4,423
29201,0,10,4,273
30864,0,10,4,370
16762,2,10,4,431
33530,0,10,4,324
35749,0,10,4,355
37937,4,10,4,386
29131,1,10,4,404
23805,0,10,4,390
21809,1,10,4,309
37633,0,10,4,324
29375,0,10,4,407
16742,0,10,4,361
30448,0,10,4,400
48733,0,10,4,234
28209,0,10,4,288
30712,4,10,4,467
36237,0,10,4,381
24444,0,10,4,385
16549,0,10,4,455
23951,1,10,4,460
29310,0,10,4,287
36945,0,10,4,285
45360,0,10,4,393
