id,date,user,pc,file_tree,activity
{D0G3-J5AE98RR-5008ALDU},01/04/2010 06:53:40,JHK3122,PC-4288,R:\;R:\15jj1V2;R:\84dJw41;R:\85YZ6Y2;R:\JHK3122,Connect
{R0M7-R5EF32OV-8093LYLX},01/04/2010 06:54:56,DHL2219,PC-8257,R:\;R:\DHL2219,Connect
{M5V6-R8YS75CS-5650TVPS},01/04/2010 06:55:47,QGH0041,PC-9022,R:\;R:\37wPV51;R:\81YxhN0;R:\85C2qN4;R:\95FmWJ0;R:\QGH0041,Connect
{U8X5-M0BN24JY-0012CBEN},01/04/2010 06:56:34,QGH0041,PC-9022,,Disconnect
{V3H1-I6ZM23TM-8947IUKE},01/04/2010 06:59:23,DHL2219,PC-8257,,Disconnect
{G5W2-G8CO62DV-6709UBRD},01/04/2010 07:08:05,JCB3054,PC-3927,R:\;R:\11V6vR4;R:\JCB3054,Connect
{U6V1-V3DY80TH-0095QOCU},01/04/2010 07:08:41,QGH0041,PC-3107,R:\;R:\37wPV51;R:\81YxhN0;R:\85C2qN4;R:\95FmWJ0;R:\QGH0041,Connect
{N6A5-R9MP74EE-5808PELL},01/04/2010 07:08:57,JHK3122,PC-4288,,Disconnect
{D2C1-U8UZ62KY-1671QDUE},01/04/2010 07:09:01,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
{I6M2-E7AW00YS-1374UJBA},01/04/2010 07:09:18,WMR2723,PC-5580,R:\;R:\47Ll493;R:\75JW8n2;R:\WMR2723,Connect
{G1Q8-F4EI83KB-7887PXBH},01/04/2010 07:09:36,QGH0041,PC-3107,,Disconnect
{B8C7-Z7PX56HJ-2834HJLM},01/04/2010 07:13:52,JCB3054,PC-3927,,Disconnect
{Q6U8-D5EO25YV-3861VPNS},01/04/2010 07:17:36,GNT0221,PC-6427,R:\;R:\GNT0221,Connect
{K7T6-Z7KN40TW-6438ERPC},01/04/2010 07:17:37,AGF0742,PC-5604,R:\;R:\59Yd9J2;R:\AGF0742,Connect
{L6S0-W6OL00UK-7100SBQO},01/04/2010 07:19:59,ROR3483,PC-4365,,Disconnect
{K8Y4-F0VT54RW-4687FOEU},01/04/2010 07:23:14,AGF0742,PC-5604,,Disconnect
{P7F0-P7LE41ZK-3947SOAO},01/04/2010 07:23:34,BWM2339,PC-9591,R:\;R:\762dJ99;R:\BWM2339,Connect
{G5E9-Z6CY16HM-6409PGZA},01/04/2010 07:23:35,CBA1023,PC-1570,,Disconnect
{Q5H0-Q9AJ85LM-0149ZWQW},01/04/2010 07:25:03,CCF3529,PC-1616,R:\;R:\CCF3529,Connect
{K5O9-F5QT93IU-5287UNRL},01/04/2010 07:29:32,MDH2713,PC-9421,R:\;R:\29sz5R2;R:\43vRV61;R:\63g8877;R:\72Yz513;R:\MDH2713,Connect
{M6Z7-C8KA30NU-4901FLOQ},01/04/2010 07:29:50,AGF0742,PC-5604,R:\;R:\59Yd9J2;R:\AGF0742,Connect
{X2C1-N5RG58YL-0627NYNG},01/04/2010 07:30:47,CCF3529,PC-1616,,Disconnect
{C2N6-N1SQ25FW-9126TLSC},01/04/2010 07:31:51,FAL1867,PC-3068,R:\;R:\27J5877;R:\78Q43P6;R:\FAL1867,Connect
{X5K9-N1NC23AG-5401WZQO},01/04/2010 07:32:08,DBC3871,PC-4703,R:\;R:\DBC3871,Connect
{V9A7-T1IY49PA-9472IZSA},01/04/2010 07:32:09,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
{V8R8-T3TY90UJ-9819MMHO},01/04/2010 07:32:12,QCD0386,PC-9878,R:\;R:\45f57m6;R:\784hCG8;R:\86pg893;R:\QCD0386,Connect
{J3S4-H6PP74AH-4256KIFD},01/04/2010 07:32:42,TBD2008,PC-9046,R:\;R:\831pYg8;R:\TBD2008,Connect
{J2Y3-D6VW93WY-9553BLGK},01/04/2010 07:33:09,MEW1406,PC-3134,R:\;R:\19p7Fr4;R:\54DLR21;R:\96LYFb0;R:\97P39Q6;R:\MEW1406,Connect
{H1P5-E0VQ78RI-4073ZFPF},01/04/2010 07:33:31,AAP1919,PC-5958,R:\;R:\374WV79;R:\71cHf61;R:\893yl29;R:\AAP1919,Connect
{N3M4-D0UB66MY-3905NVOV},01/04/2010 07:33:34,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
{I1V3-Q6XL18JD-0692IPOX},01/04/2010 07:33:38,CCF3529,PC-1616,R:\;R:\CCF3529,Connect
{V9S7-H6SY35DX-1529EGMM},01/04/2010 07:34:29,DBC3871,PC-4703,,Disconnect
{V4X9-K4NA45YN-9111LXCC},01/04/2010 07:34:56,TCH2216,PC-8270,R:\;R:\TCH2216,Connect
{S6P3-D4MK74EB-2151LAHY},01/04/2010 07:36:06,JKS2444,PC-6961,,Disconnect
{K8X0-G7WU61YP-8903PKIX},01/04/2010 07:36:21,GYH3476,PC-2813,R:\;R:\37S4sH4;R:\44m3927;R:\67C88m6;R:\83vl193;R:\GYH3476,Connect
{Y1I9-Q1GB39ST-2285DUME},01/04/2010 07:37:22,WBH1861,PC-8987,R:\;R:\31css31;R:\WBH1861,Connect
{X8F2-Z2LA36QS-7006QYFU},01/04/2010 07:39:23,CCF3529,PC-1616,,Disconnect
{Q5D5-W9VZ36EO-9905WXVV},01/04/2010 07:39:36,GYH3476,PC-2813,,Disconnect
{C4J7-Q1ES97RQ-6389VGDU},01/04/2010 07:40:18,HMY0235,PC-7084,R:\;R:\14n1L15;R:\81dZ493;R:\HMY0235,Connect
{E1Y9-H3AD83NC-2324SOSW},01/04/2010 07:40:19,AAP1919,PC-5958,,Disconnect
{O3D6-R7GI70LO-5313IEZY},01/04/2010 07:40:50,AAP1919,PC-5958,R:\;R:\374WV79;R:\71cHf61;R:\893yl29;R:\AAP1919,Connect
{V6Y5-M8PF67AM-2660NBKO},01/04/2010 07:41:20,GYH3476,PC-2813,R:\;R:\37S4sH4;R:\44m3927;R:\67C88m6;R:\83vl193;R:\GYH3476,Connect
{O2L4-Z5GA00BN-5570UQIP},01/04/2010 07:41:30,AGB0057,PC-3807,R:\;R:\67N2337;R:\93L1r95;R:\AGB0057,Connect
{P0N4-F5WE03OI-4122SRKG},01/04/2010 07:41:47,HAG3196,PC-5594,R:\;R:\298bt49;R:\42wK163;R:\65Gzn91;R:\67N36H6;R:\HAG3196,Connect
{K2Y9-K6CS12AA-4775LCEJ},01/04/2010 07:42:06,HAG3196,PC-5594,,Disconnect
{J4W1-W8FC02QN-2548KSFW},01/04/2010 07:42:13,FNW3564,PC-7929,R:\;R:\12J93C6;R:\37F1C95;R:\39v8Ms4;R:\FNW3564,Connect
{T4K1-Z9FN01OV-6765GLDQ},01/04/2010 07:42:51,CMO2396,PC-5434,R:\;R:\73V22T6;R:\CMO2396,Connect
{F1P6-Q1XS10CY-8919GENB},01/04/2010 07:42:58,IWW0699,PC-4520,R:\;R:\IWW0699,Connect
{C7K7-S8QJ01TH-2487LACF},01/04/2010 07:43:07,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
{S2F0-J0FB67OS-4122OBQU},01/04/2010 07:43:29,QCD0386,PC-9878,,Disconnect
{W7K3-J5OC46WK-9659OUEH},01/04/2010 07:44:26,AGF0742,PC-5604,,Disconnect
{V0A6-N5YW85UA-1369EGBH},01/04/2010 07:44:40,ATH0225,PC-7844,R:\;R:\13x1p75;R:\27QJ5H2;R:\73ln1M2;R:\ATH0225,Connect
{N0R2-X8GE61XP-9123GVBC},01/04/2010 07:44:41,HAG3196,PC-5594,R:\;R:\298bt49;R:\42wK163;R:\65Gzn91;R:\67N36H6;R:\HAG3196,Connect
{Q7S3-S5PQ57RU-8839EQSD},01/04/2010 07:44:53,GRY1398,PC-3048,R:\;R:\488Rfb8;R:\628cy29;R:\GRY1398,Connect
{J9M3-M0SH56PK-2561COHI},01/04/2010 07:45:02,ADG1737,PC-1196,R:\;R:\53B4417;R:\ADG1737,Connect
{C6Y6-Q3SF76NV-7462HVMO},01/04/2010 07:45:21,WAS2214,PC-8149,R:\;R:\79d7xb4;R:\WAS2214,Connect
{H9I4-X2LB49UR-4466HPSY},01/04/2010 07:45:38,DOT1898,PC-9700,R:\;R:\528wQ79;R:\552JVm8;R:\DOT1898,Connect
{H2O1-S7AZ06UM-4815QYFZ},01/04/2010 07:46:34,HAG3196,PC-5594,,Disconnect
{R7Q3-X3DO03EW-9561NVDK},01/04/2010 07:46:35,AXW3243,PC-4929,R:\;R:\AXW3243,Connect
{R3P2-D5ZN68XB-1684MJNE},01/04/2010 07:46:38,ACS1921,PC-6938,R:\;R:\58YK1X2;R:\66vWx51;R:\682Qm89;R:\ACS1921,Connect
{J2Z1-P7CR03HF-6873KLIE},01/04/2010 07:47:04,DOT1898,PC-9700,,Disconnect
{D1D8-D3FK13QY-4350ICZS},01/04/2010 07:47:19,ACS1921,PC-6938,,Disconnect
{P3Z1-G6LS42DP-2308FSEO},01/04/2010 07:48:50,HAG3196,PC-5594,R:\;R:\298bt49;R:\42wK163;R:\65Gzn91;R:\67N36H6;R:\HAG3196,Connect
{Z4T2-G9VD17YX-4754RUSF},01/04/2010 07:49:50,HGD1664,PC-0180,R:\;R:\22S3Yc4;R:\HGD1664,Connect
{Q2D4-V0QQ82YW-6846NYKO},01/04/2010 07:50:18,AOC0982,PC-0721,R:\;R:\28hX7Y2;R:\388Yd99;R:\49tnlB0;R:\634Mch8;R:\AOC0982,Connect
{F1P9-V2OC30XV-5112NFHB},01/04/2010 07:50:34,AOC0982,PC-0721,,Disconnect
{I6T2-H8RJ81CR-8387SABN},01/04/2010 07:50:44,MRS0368,PC-5093,R:\;R:\MRS0368,Connect
{H7W2-H0LC65XE-8296UKBF},01/04/2010 07:51:07,TMC3659,PC-7374,R:\;R:\45f9m55;R:\871zl39;R:\TMC3659,Connect
{C0N7-M9VE16UC-1418FREN},01/04/2010 07:51:43,OAW3013,PC-4864,R:\;R:\13KZ353;R:\OAW3013,Connect
{V9U1-C3XO44KV-9632YXVD},01/04/2010 07:51:57,DNM0275,PC-4453,R:\;R:\22QBzq0;R:\49M3g95;R:\79F1357;R:\96Hj5z2;R:\DNM0275,Connect
{R2N7-Q8FI47LI-9808WYSB},01/04/2010 07:52:07,CMH2342,PC-1086,R:\;R:\61SQ7C2;R:\CMH2342,Connect
{L6T5-Y0EC61XT-7714IWFE},01/04/2010 07:52:11,MRS0368,PC-5093,,Disconnect
{V8L8-Q6EX51OW-9170DRWT},01/04/2010 07:52:28,MRS0368,PC-5093,R:\;R:\MRS0368,Connect
{B5Q6-W7DH27HZ-3172VXZC},01/04/2010 07:53:02,CBA1023,PC-1570,,Disconnect
{K8Q4-R9EW83DZ-4725SNAU},01/04/2010 07:53:21,FAL1867,PC-3068,,Disconnect
{G8V8-R9WF16DK-6839VKMC},01/04/2010 07:53:50,HJA0779,PC-4887,R:\;R:\HJA0779,Connect
{X5E3-U7AM87PZ-7576TRMI},01/04/2010 07:54:22,PHH1524,PC-9583,R:\;R:\61S4tJ4;R:\PHH1524,Connect
{D1T5-F4OV67LJ-6284MFPF},01/04/2010 07:54:46,TJS3067,PC-5461,R:\;R:\17Hs613;R:\28gXZG0;R:\52w68l6;R:\91X5357;R:\TJS3067,Connect
{D4V6-C0EC47NS-4915WOFW},01/04/2010 07:55:16,GYH3476,PC-2813,,Disconnect
{G7U7-K6WK25WK-5171LDDW},01/04/2010 07:55:38,TBD2008,PC-9046,,Disconnect
{C7K5-W0RR43YH-1256QJKX},01/04/2010 07:55:43,FZM0318,PC-1373,R:\;R:\58BZt61;R:\639lBt8;R:\FZM0318,Connect
{V3J0-T1RU08DK-1292ZWWD},01/04/2010 07:55:48,IWW0699,PC-4520,,Disconnect
{E0D6-K3TO01LT-2408BXHU},01/04/2010 07:56:14,FZM0318,PC-1373,,Disconnect
{P9D1-S8XY61YT-3013BWGE},01/04/2010 07:56:21,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
{V3C9-Z6WX14WK-0309AKVX},01/04/2010 07:57:09,AGF0742,PC-5604,R:\;R:\59Yd9J2;R:\AGF0742,Connect
{X9H0-C1OG84EZ-9106VOUW},01/04/2010 07:57:26,WJM3209,PC-2341,R:\;R:\564QM99;R:\WJM3209,Connect
{M1I7-T7WV07JH-6697ELKK},01/04/2010 07:57:28,DOT1898,PC-9700,R:\;R:\528wQ79;R:\552JVm8;R:\DOT1898,Connect
{A7C6-O0JR97BY-6666LTZI},01/04/2010 07:57:38,ATH0225,PC-7844,,Disconnect
{L2E0-J7DW63DE-2332AIOG},01/04/2010 07:57:38,CTH0737,PC-7446,R:\;R:\52FT863;R:\67z3857;R:\97f3347;R:\CTH0737,Connect
{V9D4-W8UF57UK-8574NCWK},01/04/2010 07:58:36,JHK3122,PC-4288,R:\;R:\15jj1V2;R:\84dJw41;R:\85YZ6Y2;R:\JHK3122,Connect
{U4T7-G6CB17LW-6360FYQP},01/04/2010 07:58:40,QBR2250,PC-5642,R:\;R:\36GNhP0;R:\69Pc4Q2;R:\93K6s45;R:\QBR2250,Connect
{N0G8-E5JU85XG-4016KYRN},01/04/2010 07:58:51,CTH0737,PC-7446,,Disconnect
{M1W1-Q4IY67GQ-0027WYUO},01/04/2010 07:58:57,TMC3659,PC-7374,,Disconnect
{E9T5-N3JI73EE-6124YSCB},01/04/2010 07:59:02,QBR2250,PC-5642,,Disconnect
{D1R2-V6IL69BK-6690OKHN},01/04/2010 07:59:12,DHL2219,PC-8257,R:\;R:\DHL2219,Connect
{I9Q7-C8AZ83AS-1412SLXW},01/04/2010 07:59:12,HIP0148,PC-3393,R:\;R:\246xRw8;R:\HIP0148,Connect
{X2X4-M7XW36SL-8123MSRU},01/04/2010 07:59:26,QBR2250,PC-5642,R:\;R:\36GNhP0;R:\69Pc4Q2;R:\93K6s45;R:\QBR2250,Connect
{W0G7-C2IU49QU-0606PFTC},01/04/2010 07:59:45,ZHF1006,PC-8447,R:\;R:\55f35G6;R:\ZHF1006,Connect
{M9E0-W4PJ21QG-7165OVVO},01/04/2010 07:59:51,CCN2726,PC-6879,R:\;R:\19Hp7d2;R:\55n53r6;R:\CCN2726,Connect
{I1K3-N7DR45EB-3241YKAK},01/04/2010 08:00:04,DAM0096,PC-7806,R:\;R:\28r18G6;R:\88JQLZ0;R:\993LJ49;R:\DAM0096,Connect
{R1K2-K8RL95AZ-8889XSPX},01/04/2010 08:00:18,KCG0979,PC-7422,R:\;R:\KCG0979,Connect
{U4W5-D1AW38UR-4457BTDH},01/04/2010 08:00:29,KDC0444,PC-6964,R:\;R:\27w9mY4;R:\36yJGQ0;R:\53c2tZ4;R:\73c1Qw4;R:\KDC0444,Connect
{R1Y6-V1MM58QK-9939LGJA},01/04/2010 08:00:47,HJA0779,PC-4887,,Disconnect
{S6N8-R1SA28FW-9613TNVU},01/04/2010 08:00:58,TJS3067,PC-5461,,Disconnect
{U8B9-D7MA67LF-7452MNVK},01/04/2010 08:00:59,CCN2726,PC-6879,,Disconnect
{N8R0-E6DD63CP-6813UFAW},01/04/2010 08:01:14,OCD3513,PC-4082,R:\;R:\14X7z85;R:\83kDd91;R:\92Rs623;R:\OCD3513,Connect
{Z5F4-K9ZQ01DQ-9312LCTH},01/04/2010 08:01:20,JKS2444,PC-6961,,Disconnect
{K9X8-H5BL65KK-1744NRSO},01/04/2010 08:01:20,MEW1406,PC-3134,,Disconnect
{M7D3-E0ON78QD-5027BBCP},01/04/2010 08:01:29,KCG0979,PC-7422,,Disconnect
{J1B2-E5KB82ZG-7410CMGP},01/04/2010 08:01:31,ZHF1006,PC-8447,,Disconnect
{C2K6-S3VQ10KA-6854VPMV},01/04/2010 08:01:34,SRB2276,PC-5164,R:\;R:\SRB2276,Connect
{I6C4-I3CS86AF-0197GBWU},01/04/2010 08:01:44,DAM0096,PC-7806,,Disconnect
{K7M2-P3KQ18MF-2414DJWC},01/04/2010 08:01:44,DNM0275,PC-4453,,Disconnect
{Z1S8-G5EY70LM-1279ODKB},01/04/2010 08:01:45,AWM2286,PC-9806,R:\;R:\AWM2286,Connect
{J8J5-X8YD14CI-1918QRFC},01/04/2010 08:01:45,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
{F9H4-M6VI37TH-8623HVHI},01/04/2010 08:01:46,AWM2286,PC-9806,,Disconnect
{A1I4-P5ZR74LR-9366CMDU},01/04/2010 08:02:13,RPH2326,PC-8723,R:\;R:\15gZ443;R:\22mB7k2;R:\38v62m6;R:\RPH2326,Connect
{F6K6-R0EF15JQ-8406GTMH},01/04/2010 08:02:14,WAS2214,PC-8149,,Disconnect
{G3Q0-D9OO56KA-2129KZOS},01/04/2010 08:02:27,ROH1347,PC-1449,R:\;R:\47P8497;R:\91x1jK4;R:\ROH1347,Connect
{A2Z0-T8LA61OF-7782GPSZ},01/04/2010 08:02:43,GNT0221,PC-6427,,Disconnect
{T0K5-R2IU82YM-7619UIQL},01/04/2010 08:03:20,AGF0742,PC-5604,,Disconnect
{C7F9-C9YD44OE-6303CDVF},01/04/2010 08:03:24,AGL1301,PC-7902,R:\;R:\25YcB31;R:\AGL1301,Connect
{V3L5-P7BT43MD-8720OSBG},01/04/2010 08:03:26,CCN2726,PC-6879,R:\;R:\19Hp7d2;R:\55n53r6;R:\CCN2726,Connect
{C2H1-J6GK25XK-9004ZTAJ},01/04/2010 08:03:34,CCW2381,PC-8235,R:\;R:\38NZt61;R:\CCW2381,Connect
{L0P7-T5ZE02MB-9273QGVK},01/04/2010 08:04:08,HIP0148,PC-3393,,Disconnect
{X2E1-A9OS26PR-6117QANF},01/04/2010 08:04:12,XAB0936,PC-9114,R:\;R:\29P96D6;R:\XAB0936,Connect
{I0M7-I8FJ87VO-4358XZTH},01/04/2010 08:04:18,AIP1614,PC-4251,R:\;R:\64T8Gv4;R:\AIP1614,Connect
{W8T1-A9PZ54OE-9664GFBB},01/04/2010 08:04:18,THH2751,PC-1098,R:\;R:\THH2751,Connect
{C8Z7-B1HD49FG-4444FLSS},01/04/2010 08:04:49,LAF2213,PC-3090,R:\;R:\18dM293;R:\24hRJ81;R:\58Qh3D2;R:\LAF2213,Connect
{G8P1-F0CI58FC-2537CTQE},01/04/2010 08:05:06,AIP1614,PC-4251,,Disconnect
{V5R6-U3ZO77KO-4272GKKK},01/04/2010 08:05:21,TCH2216,PC-8270,,Disconnect
{D6P7-O1IQ52EH-4001DZMB},01/04/2010 08:05:22,AWM2286,PC-9806,R:\;R:\AWM2286,Connect
{R1J9-I3IB03HA-8200TSOH},01/04/2010 08:05:27,DJB1236,PC-4933,R:\;R:\62PD313;R:\79M16P6;R:\DJB1236,Connect
{C1L4-O4KI48FE-2697TAIU},01/04/2010 08:05:29,QBR2250,PC-5642,,Disconnect
{B2D7-Q5VE90IM-5800QIVW},01/04/2010 08:05:31,AGB0057,PC-3807,,Disconnect
{A0U3-R9MF32CL-9154QWET},01/04/2010 08:05:57,DAM0096,PC-7806,R:\;R:\28r18G6;R:\88JQLZ0;R:\993LJ49;R:\DAM0096,Connect
{E5Y7-T2HM18WF-3520AUFQ},01/04/2010 08:06:15,VCV2521,PC-2244,R:\;R:\95gCS61;R:\VCV2521,Connect
{J6X0-B2YP06CR-1110IUTT},01/04/2010 08:06:15,ZRM0694,PC-6816,R:\;R:\65L2vt4;R:\ZRM0694,Connect
{Z9A3-Y0QV95IM-3083FYZU},01/04/2010 08:06:21,AGF0742,PC-5604,R:\;R:\59Yd9J2;R:\AGF0742,Connect
{S0H0-S1WO14LY-1172RHLW},01/04/2010 08:06:29,LAH3026,PC-2610,R:\;R:\34C42f6;R:\73fhty0;R:\79dh3X2;R:\81xn823;R:\LAH3026,Connect
{Z8E6-G2WT76KC-3574WGQA},01/04/2010 08:06:32,ACS1921,PC-6938,R:\;R:\58YK1X2;R:\66vWx51;R:\682Qm89;R:\ACS1921,Connect
{Z9L6-Q6DX25SC-3252NNZT},01/04/2010 08:06:40,AIP1614,PC-4251,R:\;R:\64T8Gv4;R:\AIP1614,Connect
{S6H0-J0SW04WI-5716FMDF},01/04/2010 08:06:41,SEM1862,PC-0085,R:\;R:\SEM1862,Connect
{L2T7-X2CL02DQ-4137VAVA},01/04/2010 08:06:51,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
{Z8N7-R3WS99KN-9702RNUL},01/04/2010 08:06:51,TDV3188,PC-9264,R:\;R:\199TVD8;R:\TDV3188,Connect
{J9X7-T8XW32BS-4621FNYE},01/04/2010 08:06:52,ADG1737,PC-1196,,Disconnect
{A9U1-M9FY97CE-5210RWQH},01/04/2010 08:07:01,HHF1995,PC-4472,R:\;R:\123FP79;R:\36t5t75;R:\HHF1995,Connect
{Z1P7-I4RN25AU-3519PMDN},01/04/2010 08:07:24,JHK3122,PC-4288,,Disconnect
{D7A2-I3OM27MM-3983HJMR},01/04/2010 08:07:46,QBR2250,PC-5642,R:\;R:\36GNhP0;R:\69Pc4Q2;R:\93K6s45;R:\QBR2250,Connect
{J6K1-P4JR21QG-0075TJWV},01/04/2010 08:07:56,MRS0368,PC-5093,,Disconnect
{G1L3-X8GN32UX-5752AGFQ},01/04/2010 08:08:09,EGD3972,PC-7344,R:\;R:\173Sx39;R:\29Bz6k2;R:\61t3657;R:\EGD3972,Connect
{Z3A8-W8OK31BS-8192TIEW},01/04/2010 08:08:30,LRM1362,PC-7080,R:\;R:\24Kt3g2;R:\54J91g6;R:\76FM343;R:\94mSY91;R:\LRM1362,Connect
{O1U7-H4WV27NM-4796WKZI},01/04/2010 08:08:35,THH2751,PC-1098,,Disconnect
{H9H2-H8BD10QW-4664LACB},01/04/2010 08:08:47,CMH2342,PC-1086,,Disconnect
{Z8C1-K3WD34PK-2306JUGM},01/04/2010 08:08:55,APA1788,PC-5022,R:\;R:\APA1788,Connect
{S9R1-S6IG75CZ-3784JYQR},01/04/2010 08:08:56,IWW0699,PC-4520,R:\;R:\IWW0699,Connect
{K1Z3-P7UP04TL-4861DLOF},01/04/2010 08:09:01,AWM2286,PC-9806,,Disconnect
{W1H1-S7XA61GL-8307KEFA},01/04/2010 08:09:05,FNW3564,PC-7929,,Disconnect
{D0V2-B8UF31SH-2916PSTY},01/04/2010 08:09:08,AAP1919,PC-5958,,Disconnect
{B8U9-W9UU06MO-0717OCEY},01/04/2010 08:09:15,AWM2286,PC-9806,R:\;R:\AWM2286,Connect
{R0J7-D0IK98FS-0462IPQS},01/04/2010 08:09:39,GNC2237,PC-6077,R:\;R:\25GG473;R:\31J4737;R:\51Wy3R2;R:\GNC2237,Connect
{R0S4-X5PI54LK-7991NFBY},01/04/2010 08:09:40,KDC0444,PC-6964,,Disconnect
{I8R0-I4ZL36JB-6382TYYJ},01/04/2010 08:09:44,APA1788,PC-5022,,Disconnect
{V4D2-H5EZ12BH-1961YCRW},01/04/2010 08:09:47,OAW3013,PC-4864,,Disconnect
{N4W5-K2UA18GO-0518PKET},01/04/2010 08:09:50,LAH3026,PC-2610,,Disconnect
{L9M8-Y0EW41UA-0015TLTA},01/04/2010 08:09:59,KDC0444,PC-6964,R:\;R:\27w9mY4;R:\36yJGQ0;R:\53c2tZ4;R:\73c1Qw4;R:\KDC0444,Connect
{X4F9-Z7JM17UE-2510JTEP},01/04/2010 08:10:05,HJD3439,PC-7083,R:\;R:\HJD3439,Connect
{M8G0-A5MU34DN-1404MUAC},01/04/2010 08:10:29,MDH2713,PC-9421,,Disconnect
{S2E8-O3CJ25OE-5819XQYQ},01/04/2010 08:10:33,ATH0225,PC-7844,R:\;R:\13x1p75;R:\27QJ5H2;R:\73ln1M2;R:\ATH0225,Connect
{S3W7-O2CZ78XZ-6289NENM},01/04/2010 08:10:35,USF1753,PC-9328,R:\;R:\34N8367;R:\38Mt973;R:\46n1H35;R:\USF1753,Connect
{Y2N0-E6YG57IB-5109GFYV},01/04/2010 08:10:39,IWW0699,PC-4520,,Disconnect
{W8K9-B5EQ05UT-1832HXBR},01/04/2010 08:10:41,CCW2381,PC-8235,,Disconnect
{S1V8-T5JA74SX-0123GKFT},01/04/2010 08:10:52,CHM1561,PC-7046,R:\;R:\CHM1561,Connect
{F3B4-C7KS50WE-3442KPBU},01/04/2010 08:10:58,HAG3196,PC-5594,,Disconnect
{T3F0-I6AJ42YP-3290AYZO},01/04/2010 08:11:38,KCG0979,PC-7422,R:\;R:\KCG0979,Connect
{M5M3-Z6RQ27JJ-8497EEXI},01/04/2010 08:11:44,HJA0779,PC-4887,R:\;R:\HJA0779,Connect
{U2U6-M7FE38AZ-1130UVID},01/04/2010 08:11:50,NTF1342,PC-6155,R:\;R:\NTF1342,Connect
{L6O0-S5PK17EL-9266VYFN},01/04/2010 08:11:52,AWM2286,PC-9806,,Disconnect
{R1A3-Y4DC56BK-8138KWKB},01/04/2010 08:12:46,BJE0351,PC-0037,R:\;R:\65s7l65;R:\66yTr31;R:\BJE0351,Connect
{H4X4-O4XA30YT-8034ULMB},01/04/2010 08:12:58,KEM1208,PC-4614,R:\;R:\KEM1208,Connect
{R7O3-U6ZW70XZ-5380AGHP},01/04/2010 08:12:59,MDG0019,PC-2991,R:\;R:\74fYwW0;R:\84ycy71;R:\893FK19;R:\MDG0019,Connect
{B5D5-K1LH52XU-8966NBJA},01/04/2010 08:13:09,DLM1680,PC-7442,R:\;R:\DLM1680,Connect
{T5D9-M2VK49ND-0261OVEW},01/04/2010 08:13:09,LRM1922,PC-4004,R:\;R:\25wq3l2;R:\38FZC21;R:\49TZ1b2;R:\724qG39;R:\LRM1922,Connect
{G3A9-U3MN76TK-1799DIWG},01/04/2010 08:13:13,BDJ3001,PC-4401,R:\;R:\43WTgN0;R:\87rRp41;R:\BDJ3001,Connect
{Q0H9-Z0JV74NK-0338WJJL},01/04/2010 08:13:20,MBG3183,PC-3906,R:\;R:\MBG3183,Connect
{E8N8-U2HS77LE-3333QGAJ},01/04/2010 08:13:35,MEW1406,PC-3134,R:\;R:\19p7Fr4;R:\54DLR21;R:\96LYFb0;R:\97P39Q6;R:\MEW1406,Connect
{A3I7-M1RO02UG-2123NUBV},01/04/2010 08:13:44,LRM1362,PC-7080,,Disconnect
{I6C5-Y2ER46SY-3024RHMN},01/04/2010 08:13:56,DAM0096,PC-7806,,Disconnect
{J3K6-I4TJ57IR-9375PLYH},01/04/2010 08:14:06,BJE0351,PC-0037,,Disconnect
{P1U1-P8RJ53NV-5289IELI},01/04/2010 08:14:07,AOC0982,PC-0721,R:\;R:\28hX7Y2;R:\388Yd99;R:\49tnlB0;R:\634Mch8;R:\AOC0982,Connect
{Y1O5-E7OU78YZ-6854USPV},01/04/2010 08:14:22,SDH2394,PC-5849,R:\;R:\22B5gX4;R:\SDH2394,Connect
{Z9I9-D0DA47FC-2503UFBW},01/04/2010 08:14:49,DRC2296,PC-9438,R:\;R:\336pG99;R:\64R77P6;R:\99SL5q2;R:\DRC2296,Connect
{I3G2-Z4QK57KC-7090TTRX},01/04/2010 08:14:53,DOT1898,PC-9700,,Disconnect
{N6Q2-U8FO01MV-3385HQOO},01/04/2010 08:15:00,DAM0096,PC-7806,R:\;R:\28r18G6;R:\88JQLZ0;R:\993LJ49;R:\DAM0096,Connect
{Y0F5-J2EQ38QG-2167NJTP},01/04/2010 08:15:22,AAP1919,PC-5958,R:\;R:\374WV79;R:\71cHf61;R:\893yl29;R:\AAP1919,Connect
{Z6H2-R7LH28UF-2812OSUX},01/04/2010 08:15:30,NQO2712,PC-0856,R:\;R:\39RN4N2;R:\85cLB51;R:\NQO2712,Connect
