id,date,user,pc,activity
{B5K1-K4RG78XK-6401FWDF},01/04/2010 07:07:00,KIC2314,PC-6553,Logon
{F2B3-G0WW15GI-0197DAEN},01/04/2010 07:07:00,MIA0939,PC-0108,Logon
{F1J1-L5QB93SQ-8073PFZI},01/04/2010 07:07:00,MJP2421,PC-0047,Logon
{T4M9-M7QL20ZY-7605IAIH},01/04/2010 07:07:00,RJH0219,PC-3959,Logon
{U2U8-Y8PF93QG-0766XOJI},01/04/2010 07:07:00,SKL0739,PC-7918,Logon
{N1Q9-S2PA81RD-2280NEIX},01/04/2010 07:07:00,VAB1102,PC-2818,Logon
{W4T9-T9FD93JL-3124WYWL},01/04/2010 07:07:00,WMR2723,PC-5580,Logon
{S6W9-E0VB87XB-0583ZTVB},01/04/2010 07:07:20,QGH0041,PC-3107,Logon
{A4Q8-B8GZ98EQ-0205CWAP},01/04/2010 07:08:00,BJW3558,PC-5549,Logon
{L9Z4-T6JS73FR-4595ZMRB},01/04/2010 07:08:00,BVK1096,PC-0159,Logon
{O4A6-L2XG60HK-9177CFTI},01/04/2010 07:08:00,CSC0233,PC-5297,Logon
{G2T8-V1RL85FU-3119DFHS},01/04/2010 07:08:00,DEN0236,PC-6982,Logon
{K9H3-Q4AJ69PI-5653AGKQ},01/04/2010 07:08:00,DKD2409,PC-2397,Logon
{X6G3-C7FT15JN-2446PJXQ},01/04/2010 07:08:00,JWW2765,PC-1600,Logon
{N0W7-E5ZY20NL-4927FVFJ},01/04/2010 07:08:00,LAO2771,PC-0189,Logon
{I6Q4-A2LB72KY-4880ULBK},01/04/2010 07:08:00,LCC1108,PC-1268,Logon
{F3P0-H6QL52NL-0700QBBL},01/04/2010 07:08:00,LFS0392,PC-0107,Logon
{K0T5-U4LR27JX-7862DXJT},01/04/2010 07:08:00,LKB2322,PC-6326,Logon
{A1K9-T4BB06AZ-6665IRGG},01/04/2010 07:08:00,MDG2418,PC-9470,Logon
{V7U7-Y8JA67SN-5263MKNH},01/04/2010 07:08:00,OJB1095,PC-6987,Logon
{K5P5-T8EP53YH-2406UETO},01/04/2010 07:08:00,QRJ0691,PC-9913,Logon
{L8O2-V6HG02HT-9267GICK},01/04/2010 07:08:00,QXH0396,PC-3141,Logon
{Y2I1-I4BN32OM-9207VJTL},01/04/2010 07:08:00,ZTB2410,PC-0638,Logon
{F6X1-U0AR42AX-6566OSTU},01/04/2010 07:09:00,AMJ2374,PC-7610,Logon
{E2S8-X0ZA05VC-1024IDEU},01/04/2010 07:09:00,BUW2717,PC-3481,Logon
{M3L7-Y1BJ46CG-7909CXHN},01/04/2010 07:09:00,BWM2339,PC-9591,Logon
{E1Q4-C6ON02KA-3677WGTN},01/04/2010 07:09:00,CIV0935,PC-0867,Logon
{I7R9-J3EB98EF-4844CGKL},01/04/2010 07:09:00,CJH2411,PC-6760,Logon
{F0T9-Z9HS52OO-8049XKFU},01/04/2010 07:09:00,CKL3556,PC-0650,Logon
{Z6F3-D3OO88XP-3381GAQU},01/04/2010 07:09:00,DAR0388,PC-0293,Logon
{Y5Z6-P2HS32YG-3408QABJ},01/04/2010 07:09:00,DJP2420,PC-3651,Logon
{Z5P7-T7BE56AI-1799PNCE},01/04/2010 07:09:00,EHB0942,PC-0709,Logon
{S3B6-H8CA53KV-0737IEDK},01/04/2010 07:09:00,EKH0934,PC-1000,Logon
{B8O0-F1CI26XQ-7267MXAK},01/04/2010 07:09:00,HKA0686,PC-3010,Logon
{P2M9-Q9JO37KY-9204IQJW},01/04/2010 07:09:00,LGL2772,PC-5943,Logon
{I0J8-N8KS75HO-1972AFQG},01/04/2010 07:09:00,LTH1795,PC-3312,Logon
{D3N9-M4GN61HT-2263FWQS},01/04/2010 07:09:00,QKO2718,PC-7030,Logon
{U4Q0-O3EY83YN-3403VOGC},01/04/2010 07:09:00,RAA3570,PC-4760,Logon
{S8O9-Z5VD12YJ-4521EBUO},01/04/2010 07:09:00,RCH3533,PC-5472,Logon
{P6L0-W7OT62YE-3117IBYZ},01/04/2010 07:09:00,RJW2318,PC-0255,Logon
{N3P3-I7HA98AK-0416XNEH},01/04/2010 07:09:00,SJT0698,PC-9550,Logon
{D0D4-V8LM86XC-0428HGLF},01/04/2010 07:09:00,SSA1793,PC-2088,Logon
{M1R3-A8LU59BY-0189WNRX},01/04/2010 07:09:00,VAR3559,PC-3524,Logon
{W0T4-R2EB04RB-0206EVUC},01/04/2010 07:09:00,WZG3563,PC-7553,Logon
{D4W5-L5US71HS-0257ILIU},01/04/2010 07:10:00,CCS3575,PC-5723,Logon
{I3Z8-A6II32JV-1548ALAG},01/04/2010 07:10:00,GYH3476,PC-2813,Logon
{A1C8-S1NV77CH-1259HOKQ},01/04/2010 07:10:00,JCH2505,PC-1297,Logon
{V0H8-J5GX74NI-3741MLVE},01/04/2010 07:10:00,KJR3538,PC-9948,Logon
{U5C2-G5IL46AI-1205CPLE},01/04/2010 07:10:00,SBM2719,PC-6056,Logon
{H6L2-Q8LL91JL-4973EEVD},01/04/2010 07:10:00,TAB3539,PC-4931,Logon
{Y5O7-Z8BQ85MT-4050QORC},01/04/2010 07:10:00,WYC2416,PC-7002,Logon
{A3R1-R3EA18EG-2018UGAN},01/04/2010 07:11:00,AMM0734,PC-1332,Logon
{E1H1-P3KU62JM-2119SOFW},01/04/2010 07:11:00,BJR0940,PC-4058,Logon
{S3N5-K3GB44US-4847LLKU},01/04/2010 07:11:00,BMF2337,PC-0949,Logon
{M1K0-U7LW84IP-2124HHAL},01/04/2010 07:11:00,EJP2315,PC-7521,Logon
{X7P2-U9JM19PX-2610HHUL},01/04/2010 07:11:00,FAP0199,PC-0169,Logon
{R2M4-T9FL74LA-1513TCCU},01/04/2010 07:11:00,FNW3564,PC-7929,Logon
{V5A9-E6GP08AS-2912FVXA},01/04/2010 07:11:00,GOB3528,PC-9752,Logon
{K0E1-T9IJ00KY-6149AONX},01/04/2010 07:11:00,GSA2720,PC-8521,Logon
{G9L8-E5OY15MW-8593FUZN},01/04/2010 07:11:00,HAR3571,PC-0072,Logon
{Z0L0-X3BZ00UQ-7311JHUJ},01/04/2010 07:11:00,HLC0943,PC-4211,Logon
{G4G1-G5NW08RO-9791GUQA},01/04/2010 07:11:00,JPC2507,PC-0747,Logon
{P4B2-Q3BJ01MJ-5778IWXP},01/04/2010 07:11:00,MRH2722,PC-8932,Logon
{I8Z3-C9WY07WH-0668TBQH},01/04/2010 07:11:00,MRW2504,PC-0217,Logon
{D8J8-L8AX81RH-2719FRHB},01/04/2010 07:11:00,OUH0741,PC-8615,Logon
{Q3K9-B7WK09NS-8818ATYD},01/04/2010 07:11:00,OUJ2510,PC-5127,Logon
{L0F2-X0AY27OD-9424NAZZ},01/04/2010 07:11:00,PMM0696,PC-7762,Logon
{V9W7-Q6NV06VT-7111VOYI},01/04/2010 07:11:00,SMG1794,PC-8312,Logon
{U2V0-F5TH36ZI-5106TFRX},01/04/2010 07:11:00,UWB0395,PC-9675,Logon
{L1S8-A8BS25IO-4183QLBD},01/04/2010 07:11:00,VMN0743,PC-6629,Logon
{W1W5-S5QH94AV-1478EYMC},01/04/2010 07:11:00,ZRM0694,PC-6816,Logon
{G5S0-A2LI19NL-4327MQAE},01/04/2010 07:11:53,QGH0041,PC-3107,Logoff
{W6I8-D8PW79WN-2092WJXP},01/04/2010 07:12:00,AMR0197,PC-7398,Logon
{R5Q9-L0YJ38ZU-1124LIAC},01/04/2010 07:12:00,BXW1804,PC-5867,Logon
{V0E2-R2LG07ZS-1081IRCJ},01/04/2010 07:12:00,CUP2764,PC-8650,Logon
{R8A6-L9OZ11XP-5721HJOY},01/04/2010 07:12:00,KZG3565,PC-2239,Logon
{P2F9-H3GT97KT-7615TXPO},01/04/2010 07:12:00,MBA1797,PC-0470,Logon
{P8E2-U0JV87KF-0485SGNX},01/04/2010 07:12:00,NGW2341,PC-1120,Logon
{P3F2-T7AN19UZ-8610BVJS},01/04/2010 07:12:00,NHY0685,PC-9115,Logon
{X9C5-O9SA43ZJ-0010GQFD},01/04/2010 07:12:00,NQO2712,PC-0856,Logon
{P2T6-N9IQ03UO-3608CDAA},01/04/2010 07:12:00,SAB2761,PC-8532,Logon
{M8X9-R3DZ43DZ-4095IPRR},01/04/2010 07:13:00,ADM2762,PC-2167,Logon
{H8H7-Q8QJ50SP-7435CWGF},01/04/2010 07:13:00,AGF0742,PC-5604,Logon
{V9V9-R4RB96SN-4133YMGT},01/04/2010 07:13:00,AKB3530,PC-6633,Logon
{W7F3-W3JD03SZ-0708DFXV},01/04/2010 07:13:00,BCO2338,PC-1933,Logon
{V4Z1-D8EC95BJ-3948BALL},01/04/2010 07:13:00,CAR0992,PC-9203,Logon
{Y6O0-T7EY34GG-4213UYLV},01/04/2010 07:13:00,DBR1798,PC-7552,Logon
{F6O8-S7FQ56UU-8017JBIQ},01/04/2010 07:13:00,EZP3568,PC-0735,Logon
{T3B9-D1TN59RE-1716PSCV},01/04/2010 07:13:00,FCE0695,PC-3873,Logon
{Q1U1-J5JF05GE-4461JDLP},01/04/2010 07:13:00,HIA2415,PC-5392,Logon
{R2Q5-X8SD36UX-6507ROXR},01/04/2010 07:13:00,HKK2716,PC-8351,Logon
{Q6Y7-K0LL47UG-5822UTKW},01/04/2010 07:13:00,HMV2340,PC-4013,Logon
{I5I3-A2JF58IO-1303FBTN},01/04/2010 07:13:00,INR0927,PC-9023,Logon
{U6F7-F7OG29PO-9083TAZC},01/04/2010 07:13:00,JGR2327,PC-4779,Logon
{H4O5-W4KO07MZ-9451OUDG},01/04/2010 07:13:00,JIN3522,PC-4422,Logon
{V4U2-W9MI08UU-7960VRQH},01/04/2010 07:13:00,MJA2380,PC-2940,Logon
{U7V0-I7OE50JE-5948QSAF},01/04/2010 07:13:00,NJH0196,PC-6075,Logon
{D2G9-E3DZ38IP-6998MASG},01/04/2010 07:13:00,PIM3569,PC-4200,Logon
{R2R4-Q3KK05SS-2518ABQR},01/04/2010 07:13:00,RKH1801,PC-5300,Logon
{X4W6-V8HV46LQ-7615RHPK},01/04/2010 07:13:00,SMN1103,PC-4034,Logon
{B6V4-Y1AA30TN-7564LCJV},01/04/2010 07:13:00,TBM0932,PC-6890,Logon
{I6S8-U6YC74VD-7013HGSN},01/04/2010 07:13:00,UCM3537,PC-4582,Logon
{S1S9-A3EZ84OZ-5418UIZC},01/04/2010 07:14:00,ACC2773,PC-6192,Logon
{G6C7-F6KF94GX-7700MJJB},01/04/2010 07:14:00,AVC2328,PC-0542,Logon
{V3U0-N5XV73TZ-5186VHIL},01/04/2010 07:14:00,BAV0390,PC-9981,Logon
{F1R7-J8MU88QM-8801HIXM},01/04/2010 07:14:00,CCF3529,PC-1616,Logon
{Z2V8-Y9HV94KC-5683NRZU},01/04/2010 07:14:00,CGW0692,PC-6774,Logon
{L9W4-I1SN19YY-9059LSSO},01/04/2010 07:14:00,CJH2330,PC-1768,Logon
{N7T5-O2JL26XO-7793UCZQ},01/04/2010 07:14:00,CKL0697,PC-1639,Logon
{P3M7-C7QP11BD-0293GZCK},01/04/2010 07:14:00,CUM2335,PC-3964,Logon
{L5Z5-U6OV52CK-7290ZGBP},01/04/2010 07:14:00,HHD2393,PC-2930,Logon
{B3T2-T6YX59PU-1826AKMA},01/04/2010 07:14:00,MKC1094,PC-3544,Logon
{P3I7-C6LT57KS-5470SJCZ},01/04/2010 07:14:00,PLH1807,PC-8347,Logon
{H8F3-H2JU64KF-6093INSL},01/04/2010 07:14:00,RTW2758,PC-6139,Logon
{H2S9-L1NI41PO-7543GYYH},01/04/2010 07:14:00,SJH0945,PC-6300,Logon
{T5L2-V8OF87VA-2215PDOH},01/04/2010 07:14:00,SLB3039,PC-8517,Logon
{Z3G2-X4EO03YP-3712VCTZ},01/04/2010 07:14:00,TAH0933,PC-4224,Logon
{M4V0-U2NC74BH-5419OKWH},01/04/2010 07:14:00,VLM3572,PC-6125,Logon
{J6F2-X9AY70GK-1462DJRG},01/04/2010 07:14:00,WBM0690,PC-3585,Logon
{F1Y4-J3HH32QF-1765NTGA},01/04/2010 07:14:30,IDB1059,PC-8264,Logon
{L2L5-D2NA35DQ-8388UVGK},01/04/2010 07:15:00,ACH1405,PC-4476,Logon
{B4Q0-M5JC36YB-4480CWWB},01/04/2010 07:15:00,ASM3925,PC-4840,Logon
{I6K2-V2JR74XE-4911SUDH},01/04/2010 07:15:00,BJS0744,PC-9123,Logon
{P9Q8-X6TB48OF-9511KLVF},01/04/2010 07:15:00,CBL3631,PC-7419,Logon
{S5X1-N3XD73WY-1981GWMI},01/04/2010 07:15:00,CNT0946,PC-3127,Logon
{K7O1-Q4IF54SV-9083TXIT},01/04/2010 07:15:00,DAH2506,PC-0719,Logon
{R6O0-T3AR37QY-4464QARC},01/04/2010 07:15:00,DWF2268,PC-7468,Logon
{Q5P1-W6WY10LA-3539PUQX},01/04/2010 07:15:00,EDP1880,PC-4123,Logon
{Z0U3-Q4NP82SZ-1528BVCC},01/04/2010 07:15:00,EMC2757,PC-3916,Logon
{E6J9-O6AV02GU-0197WLHH},01/04/2010 07:15:00,FCM2190,PC-3931,Logon
{R0G6-M8CU09QN-3986TBFR},01/04/2010 07:15:00,FDF2135,PC-1036,Logon
{Q2H2-Q3IG22CU-9198GEVQ},01/04/2010 07:15:00,GCB0201,PC-6789,Logon
{J6Z0-V3GV07GG-9837ZJAQ},01/04/2010 07:15:00,GDP1856,PC-9684,Logon
{B3T6-B4WQ59NK-6813YKGO},01/04/2010 07:15:00,GNH1735,PC-8251,Logon
{Y4O9-R0CX02MJ-9441RZRL},01/04/2010 07:15:00,HAR3632,PC-8174,Logon
{S0O5-D1HY71ZM-4785NSPG},01/04/2010 07:15:00,HLZ2414,PC-3770,Logon
{C1K3-X4GG85LD-7825YDMG},01/04/2010 07:15:00,HMM2768,PC-7746,Logon
{K5C5-L7VG09FO-9001BFIS},01/04/2010 07:15:00,IGP2254,PC-0069,Logon
{X2Y8-G8RV31PJ-5869FZHP},01/04/2010 07:15:00,ILS0713,PC-3372,Logon
{H3I4-F5IS81UP-6882LDHK},01/04/2010 07:15:00,IRB2456,PC-3011,Logon
{R1E2-P8EI64FB-6944ANIT},01/04/2010 07:15:00,JDB0738,PC-8411,Logon
{R6O4-R2AL24OD-5894PDKC},01/04/2010 07:15:00,JHH2770,PC-7758,Logon
{B0M5-U1FP63IS-2923ZNWZ},01/04/2010 07:15:00,JLF3219,PC-0765,Logon
{P1M5-Y2TK68AG-2587EWAQ},01/04/2010 07:15:00,JME0387,PC-0490,Logon
{X6E1-I4RJ22EK-5509SAGA},01/04/2010 07:15:00,LBC0194,PC-2987,Logon
{Y9J3-D2JK25EM-5443MTHI},01/04/2010 07:15:00,LIC3646,PC-3983,Logon
{Q9D5-A9LU25YT-1350ITNU},01/04/2010 07:15:00,LJE2413,PC-0302,Logon
{E2M0-M8RD57KF-9020UYLX},01/04/2010 07:15:00,LLG2714,PC-9966,Logon
{J7W3-N1ZW62QZ-9988FSKI},01/04/2010 07:15:00,LMW2320,PC-2828,Logon
{M5U1-K2VT25YO-8403OKMZ},01/04/2010 07:15:00,NDW3217,PC-3933,Logon
{Z5H4-A4FK07LX-3014XJTL},01/04/2010 07:15:00,OBH3008,PC-9101,Logon
{X9X0-G9UX59QC-3100HRRX},01/04/2010 07:15:00,ODW2194,PC-6383,Logon
{X0U8-R5CQ40EX-7532ISKI},01/04/2010 07:15:00,RCH2447,PC-0226,Logon
{O7N1-H0ZW03LQ-2298UHUW},01/04/2010 07:15:00,RDE3239,PC-4628,Logon
{J2F0-N7QX63YB-3116UEYZ},01/04/2010 07:15:00,RJF3634,PC-7870,Logon
{T5E6-R8RX53GL-5811JIEU},01/04/2010 07:15:00,RMC2177,PC-4299,Logon
{Y0O7-V7LY96AA-2732YAIJ},01/04/2010 07:15:00,SCE1877,PC-6926,Logon
{C2M3-U8QK92IZ-1100RCGC},01/04/2010 07:15:00,SCH3567,PC-4855,Logon
{J5J2-V0FX47SH-3297BPOZ},01/04/2010 07:15:00,SJS1415,PC-7414,Logon
{T8V1-L2AF04GF-8209DMJA},01/04/2010 07:15:00,TAB0684,PC-9172,Logon
{G7F4-E7MD58GN-2764KNUB},01/04/2010 07:15:00,TBC2256,PC-7655,Logon
{U1Z4-I0DC95HZ-4314JQNA},01/04/2010 07:15:00,TSH3841,PC-5863,Logon
{Q8A2-J3AU75IY-4761CMZG},01/04/2010 07:15:00,VBP1871,PC-7920,Logon
{F2X8-T3SF20LA-2255IUQT},01/04/2010 07:15:00,VEC1686,PC-7318,Logon
{O5J3-J0OI59JH-5098IGLS},01/04/2010 07:15:00,VJM2715,PC-7244,Logon
{K5X4-Y9LB49OE-6801KAAB},01/04/2010 07:15:00,WAJ2412,PC-2045,Logon
{D8G4-C4LK11JD-0753DNOG},01/04/2010 07:15:00,WCR2136,PC-8833,Logon
{Z4A9-N6WR43HF-4858ODEU},01/04/2010 07:15:00,WRJ2184,PC-6152,Logon
{F1F9-Z7PQ32IF-3990PSTN},01/04/2010 07:15:00,XML3920,PC-8230,Logon
{E1S8-Y4GU55DT-3528XSTS},01/04/2010 07:15:00,XSR3526,PC-2072,Logon
{A7Z6-T6NT47TZ-5591IVOW},01/04/2010 07:15:00,ZER0085,PC-1471,Logon
{O6G4-W0EV01EB-8080UAYN},01/04/2010 07:16:00,ATH0225,PC-7844,Logon
{N3J9-Z0XI29US-3253IGMW},01/04/2010 07:16:00,AWB2282,PC-3439,Logon
{M1W3-A1DG84CB-1206FEXK},01/04/2010 07:16:00,BQK2024,PC-9066,Logon
{W4W9-Y9RQ70TF-4110RVWB},01/04/2010 07:16:00,CSR3225,PC-8179,Logon
{D1N9-X9MU04JQ-2042TLXS},01/04/2010 07:16:00,DDL3007,PC-0963,Logon
{O3W9-A4DH98WN-5158CLJP},01/04/2010 07:16:00,FMT2152,PC-1281,Logon
{D1W2-T8HD68OG-1562VPNP},01/04/2010 07:16:00,FRB3653,PC-9256,Logon
{A1B8-F8AX65TV-9292ZKZO},01/04/2010 07:16:00,GMA1698,PC-4562,Logon
{K1R6-D4DI03JX-5405TNLP},01/04/2010 07:16:00,GSC0192,PC-5458,Logon
{N9O3-S1UQ93NZ-8009LIYZ},01/04/2010 07:16:00,IOP1859,PC-4968,Logon
{F0I6-T6VZ86GS-9663GIBK},01/04/2010 07:16:00,JKC2754,PC-3138,Logon
{G0F8-S1WN46US-7625PTBJ},01/04/2010 07:16:00,JSM3633,PC-9967,Logon
{J5A7-Z9QY52LM-5872FKHO},01/04/2010 07:16:00,KDC0444,PC-6964,Logon
{T0P5-P2RJ39IB-7905VFTI},01/04/2010 07:16:00,KGB0500,PC-5230,Logon
{V2C5-I5JU73XB-5227VYED},01/04/2010 07:16:00,KLZ0507,PC-3501,Logon
{T1S6-H7OK56BU-0116RIFW},01/04/2010 07:16:00,LCK1403,PC-4866,Logon
{B0X0-T2LA11UB-9165VHWZ},01/04/2010 07:16:00,LKS1416,PC-2934,Logon
{X7K2-F6MC60SA-5531IKSN},01/04/2010 07:16:00,MAC1404,PC-2441,Logon
{V8I8-X5BD60WU-4101MDLF},01/04/2010 07:16:00,MAS3218,PC-8064,Logon
{Q2L2-O7RL90FG-4273TQNE},01/04/2010 07:16:00,MWO0559,PC-7659,Logon
{A5P8-G5YJ80JI-7640ZULY},01/04/2010 07:16:00,NCS1854,PC-3307,Logon
{Y7Z3-I0LF70VH-0466QBVR},01/04/2010 07:16:00,RVR0095,PC-1239,Logon
{N7Q8-Z3XM04UF-9938EIJR},01/04/2010 07:16:00,SAP2173,PC-4889,Logon
{H2V7-A0NO52WY-9990QRVD},01/04/2010 07:16:00,SEM1862,PC-0085,Logon
{Z3U6-F7WF00HC-6319ODPO},01/04/2010 07:16:00,SFC2336,PC-1921,Logon
{V1D9-T4TE19WD-1649WDHZ},01/04/2010 07:16:00,SHP1418,PC-1385,Logon
{H7H8-C9UN73VY-6390NYBP},01/04/2010 07:16:00,TAJ0193,PC-5775,Logon
{X7V0-K3RM69YY-3430ONAZ},01/04/2010 07:16:00,VFM3223,PC-9232,Logon
{W5Y1-W9NY02FX-7112KRNT},01/04/2010 07:16:00,VKM2376,PC-0717,Logon
{V7W8-S9DN92AP-1790RMXU},01/04/2010 07:16:00,XCB1390,PC-5666,Logon
{J4I9-O7BR47FJ-2653XWAD},01/04/2010 07:17:00,AEF2019,PC-3754,Logon
{N4C4-Q8OP64PS-2610QYYJ},01/04/2010 07:17:00,AOD2178,PC-3261,Logon
{G5L4-M5CV22KQ-0524MHDM},01/04/2010 07:17:00,BDP3912,PC-2767,Logon
{E8N8-R3EH05EV-2666VZMV},01/04/2010 07:17:00,CAG0502,PC-6224,Logon
{N4W5-G8BH01VM-0412ZEOZ},01/04/2010 07:17:00,CWR0117,PC-8973,Logon
{I4V2-O2LX00UT-4969HVIO},01/04/2010 07:17:00,CXB2183,PC-1492,Logon
{I7O6-L4DL11XR-2221KHGZ},01/04/2010 07:17:00,EVF1722,PC-9669,Logon
{M6C0-R7QL73SB-3784XMPZ},01/04/2010 07:17:00,FCM3926,PC-2304,Logon
{H6S7-I5XG67NO-9285WXAP},01/04/2010 07:17:00,HMY0235,PC-7084,Logon
{W5N5-L2TO41IE-2239RDLM},01/04/2010 07:17:00,HUC1396,PC-1686,Logon
{I8F8-B9AL32PE-5692EHZM},01/04/2010 07:17:00,IMN1730,PC-4983,Logon
{T5A4-M5ZF00VE-6540NNZD},01/04/2010 07:17:00,JJH1389,PC-3684,Logon
{R5W7-Z2MC62IN-0537ZCXR},01/04/2010 07:17:00,KCO1253,PC-3739,Logon
{O3S0-M3CS58QD-3731IOPR},01/04/2010 07:17:00,MCM2189,PC-5143,Logon
{Q3W1-L5QH15TC-0591PHBW},01/04/2010 07:17:00,MDH3639,PC-3383,Logon
{G6S2-P2YZ87GA-1994VFGB},01/04/2010 07:17:00,QKP3927,PC-8066,Logon
{O2X6-P2BJ04NY-1692CKJN},01/04/2010 07:17:00,RDB1693,PC-5058,Logon
{U9J0-I6RI53EU-9353BLIR},01/04/2010 07:17:00,SMS2452,PC-2573,Logon
{K5S5-S8WB63IJ-5303KWMM},01/04/2010 07:17:00,SWG2200,PC-3881,Logon
{E8U7-I9CB98VB-8752TLYF},01/04/2010 07:17:00,VQS3246,PC-6505,Logon
{V2O4-O0QK71SA-3394IQAH},01/04/2010 07:17:00,WLC0115,PC-7913,Logon
{C1U1-D6WR52QD-8256BXGX},01/04/2010 07:17:00,WRF3534,PC-7714,Logon
{X8F9-N4QA50SO-6069CRWS},01/04/2010 07:17:20,JCB3054,PC-3927,Logoff
{G8R0-R4WB19GD-1290FCGD},01/04/2010 07:18:00,CBJ0683,PC-1817,Logon
{D1S2-W3XF26NZ-3251VTFE},01/04/2010 07:18:00,CKH0705,PC-1418,Logon
{X9B0-L2MC86MC-0455SBFC},01/04/2010 07:18:00,CKM0405,PC-9855,Logon
{D5J4-D4UK16IP-1727WCGS},01/04/2010 07:18:00,CSR1682,PC-0061,Logon
{F7J8-L5FX65VC-8494ZMNU},01/04/2010 07:18:00,FMC1002,PC-1123,Logon
{W6C9-C1GR98RR-1064QXTV},01/04/2010 07:18:00,HKH0204,PC-0050,Logon
{M8U1-X4BQ11ZU-4683HCPK},01/04/2010 07:18:00,IRP3916,PC-3092,Logon
{A6Z3-Y7ZD39ZQ-3145WFXC},01/04/2010 07:18:00,JNR2260,PC-3368,Logon
{E7N6-W0PH57OR-0382XBNN},01/04/2010 07:18:00,KAC2449,PC-1140,Logon
{Z9C9-T2VU08DI-4908ONQW},01/04/2010 07:18:00,KCM3235,PC-8522,Logon
{K5C0-O4DL52LN-6298JNIZ},01/04/2010 07:18:00,KNB0560,PC-4932,Logon
{E3Y5-A7ES20NA-3735TIAV},01/04/2010 07:18:00,NKM2195,PC-2388,Logon
{T8J7-T5HZ71DH-9832ECVM},01/04/2010 07:18:00,ODB1853,PC-0326,Logon
{W2H1-E9KC70AO-2305DXBG},01/04/2010 07:18:00,RDB0702,PC-2008,Logon
{Y5L6-B8EH97OL-1190XMTY},01/04/2010 07:18:00,SRR2711,PC-6931,Logon
{W4C5-Q7MV19WE-6644TVZA},01/04/2010 07:18:00,SWG1391,PC-9049,Logon
{I1H7-Y5RJ20GZ-4208CMRD},01/04/2010 07:18:00,WBB2321,PC-3292,Logon
{A8B2-F6VF79YF-0403STEI},01/04/2010 07:18:00,WDD0499,PC-7526,Logon
{Q0B7-H5TA18XR-1014WGMC},01/04/2010 07:18:00,WMA2016,PC-8634,Logon
{Y1Y8-L2IG55WB-9415WJUZ},01/04/2010 07:18:00,WRW2331,PC-9106,Logon
{B9E9-T5TI36ZD-1517EDGE},01/04/2010 07:19:00,ARH2262,PC-3670,Logon
{O8P1-C3UH45FC-0731JQRG},01/04/2010 07:19:00,ARK3198,PC-9151,Logon
{G5G8-V3HR78KO-6171ADLL},01/04/2010 07:19:00,BRB2143,PC-7907,Logon
{O5S2-G9ZW78XG-8732ZRGU},01/04/2010 07:19:00,CHB3647,PC-4164,Logon
{O0G8-S8NY38VH-5379BUBL},01/04/2010 07:19:00,CHV0509,PC-0269,Logon
{S8D1-U0IG21ZZ-3764OKRG},01/04/2010 07:19:00,CIG3191,PC-1318,Logon
{A8G7-Q5BX84OF-6493INNH},01/04/2010 07:19:00,DCW0174,PC-4091,Logon
{I7C5-B3RI56YS-8023MFTA},01/04/2010 07:19:00,DSN3186,PC-8672,Logon
{F1W9-X2EN38JH-1509KWBS},01/04/2010 07:19:00,ERO2454,PC-8549,Logon
{M8L3-R5FF14KZ-4960JOJO},01/04/2010 07:19:00,FJC2198,PC-8845,Logon
{M7U6-N0BV92JH-7317RIUP},01/04/2010 07:19:00,IMR3660,PC-6999,Logon
{C2M7-M4GT84HX-9477QIAI},01/04/2010 07:19:00,JJH0681,PC-7416,Logon
{A0Z8-I0AC89XN-4078ZRBD},01/04/2010 07:19:00,KAA2259,PC-8330,Logon
{Z9Q5-H0MO65JE-7940KGUM},01/04/2010 07:19:00,KLD2255,PC-0962,Logon
{P9M0-B5KY13WP-7189VGHW},01/04/2010 07:19:00,LAW1407,PC-4217,Logon
{E0M8-B5EW87BB-2620DTKM},01/04/2010 07:19:00,QAS1692,PC-6090,Logon
{X5J9-I1OR20TV-4202QAMB},01/04/2010 07:19:00,QFD1857,PC-2543,Logon
{M1Y9-T9IA71DX-9408YCDR},01/04/2010 07:19:00,RGB1869,PC-8911,Logon
{E6Z2-R1AX02PB-5275JTHF},01/04/2010 07:19:00,RGR0706,PC-2165,Logon
{R4Q6-T4EP31ZN-0125HZMD},01/04/2010 07:19:00,SBT2281,PC-3947,Logon
{H3W4-H8HJ65FM-2068RSVE},01/04/2010 07:19:00,SPM1684,PC-7491,Logon
{X2U2-Q9UV32MY-4117AKFO},01/04/2010 07:19:00,WPJ1400,PC-5216,Logon
{M7X8-L5WH93AS-8109YRNY},01/04/2010 07:20:00,ALH1872,PC-7835,Logon
{M6E7-X4IV65EZ-7727WPSK},01/04/2010 07:20:00,BAH1259,PC-8849,Logon
{A5O6-Y6JZ37HX-0105IWVJ},01/04/2010 07:20:00,BBM1701,PC-0658,Logon
{A1W0-Y7FW68OU-4350JPOL},01/04/2010 07:20:00,BCW3480,PC-2063,Logon
{G5Q2-D2GN30RU-6857BVAB},01/04/2010 07:20:00,CAM0679,PC-1109,Logon
{B2W5-U8XY54RD-4064VTRC},01/04/2010 07:20:00,CRL3842,PC-6200,Logon
{X6A4-B6FA77DS-4162UGOL},01/04/2010 07:20:00,DER0400,PC-7325,Logon
{M1J1-E6QY06SQ-6306EVNJ},01/04/2010 07:20:00,EAM3642,PC-8738,Logon
{A2D7-D5VB49FI-1505UZTH},01/04/2010 07:20:00,FBD2277,PC-3778,Logon
