user,avg_login_hour,login_variance,avg_logout_hour,logout_variance,avg_session_hours,max_session_hours,min_session_hours,session_variance,total_logins,working_days,avg_logins_per_day,unique_pcs,primary_pc,primary_pc_percentage,device_switches,night_login_count,offhour_percentage,weekend_logins,weekday_logins,first_login,last_login,anomaly_score,anomaly
DTAA/VMF0423,8.479918699186992,0.0968835964767692,17.531219512195122,0.0726923715462942,9.05119918699187,9.318888888888887,8.78138888888889,0.1263301121294353,205,205,1.0,1,PC-4970,100.0,0,0,0.0,0,205,2010-01-04 08:35:04,2010-10-21 17:27:11,0.043418900801848515,Normal
DTAA/DBB0235,12.36872852233677,2.2042115845222945,18.157173539518897,1.9576522852513345,5.7882345360824745,10.266666666666667,0.0041666666666666,2.7764971506400844,388,345,1.1246376811594203,38,PC-0309,88.91752577319588,85,0,0.0,0,388,2010-01-04 08:44:18,2011-05-13 18:48:18,0.043425847741716705,Normal
DTAA/ZKH0388,10.759778911564627,2.071038923914277,17.122321428571432,1.9989283636163988,6.362456065759637,11.280833333333334,0.0355555555555555,2.8376526856118267,392,345,1.136231884057971,44,PC-1021,88.01020408163265,91,0,17.091836734693878,0,392,2010-01-04 12:27:47,2011-05-13 17:43:29,0.0436952303572809,Normal
DTAA/CTR0537,11.816856060606058,2.295715450017576,16.735037878787878,1.0932804704118275,5.100030513468013,9.254722222222222,0.7022222222222222,1.9801635225382708,264,260,1.015384615384615,1,PC-1160,100.0,0,0,19.318181818181817,0,264,2010-01-04 11:36:03,2011-01-13 16:52:01,0.04373736639639986,Normal
DTAA/DNS0937,12.297757153905648,2.078662390866749,17.25862335653519,2.361344000908451,4.960875870069605,10.275555555555556,0.0088888888888888,2.8090213856123003,431,345,1.2492753623188406,56,PC-0856,80.04640371229699,166,0,0.0,0,431,2010-01-04 12:05:15,2011-05-13 18:23:09,0.044290267536856,Normal
DTAA/RME0699,11.926129283489097,2.245352420205552,17.123831775700936,2.2123451469963067,5.197981568016616,10.327222222222222,0.0297222222222222,2.982712186154485,428,345,1.2405797101449276,70,PC-2049,80.60747663551402,160,0,8.411214953271028,0,428,2010-01-04 12:45:07,2011-05-13 18:08:20,0.04455745722275728,Normal
DTAA/JSE0020,11.787538580246917,2.3959213723607298,16.00810185185185,2.5694017122621524,4.386597865226338,9.276944444444444,0.0616666666666666,2.671974839219632,432,345,1.2521739130434784,57,PC-2745,81.48148148148148,156,3,10.185185185185183,0,432,2010-01-04 12:23:40,2011-05-13 16:57:53,0.044696004658794586,Normal
DTAA/HED0802,12.196870109546166,2.033627908029768,16.437323943661973,2.061739156945945,4.240379499217528,9.276388888888889,0.0238888888888888,2.497159082674105,426,345,1.2347826086956522,59,PC-3229,80.98591549295774,159,0,0.0,0,426,2010-01-04 13:37:59,2011-05-13 17:11:52,0.04480041729447182,Normal
DTAA/TNB0740,9.0240790655885,1.169474618716382,16.540296495956877,1.058632554206381,7.516515423779575,8.32611111111111,0.0238888888888888,1.9365920561979053,371,345,1.0753623188405796,25,PC-2015,92.99191374663071,52,0,0.0,0,371,2010-01-04 08:49:09,2011-05-13 16:41:24,0.04485648475053633,Normal
DTAA/HNR0891,12.220338164251206,2.066317576865901,20.529806763285027,0.0740549503925239,8.309537037037037,12.31638888888889,5.838888888888889,2.072014062916184,345,345,1.0,1,PC-2784,100.0,0,0,0.0,0,345,2010-01-04 14:17:01,2011-05-13 20:39:40,0.045002279330918604,Normal
DTAA/ARK0026,8.088623595505616,0.6626375500296443,17.83665730337079,1.1567596936950495,9.748259207240949,10.303888888888888,0.0105555555555555,1.6427729060151477,356,345,1.0318840579710145,12,PC-2707,96.91011235955057,22,0,48.03370786516854,0,356,2010-01-04 07:55:32,2011-05-13 18:09:19,0.045666231820228054,Normal
DTAA/MJF0892,11.840114942528736,2.0026136562731773,16.0988122605364,2.0905917781455674,4.258679438058748,9.311111111111112,0.0011111111111111,2.568244508312264,435,345,1.2608695652173914,62,PC-3210,79.3103448275862,172,0,9.42528735632184,0,435,2010-01-04 11:13:29,2011-05-13 16:59:49,0.04574422103974035,Normal
DTAA/TGC0670,11.610498084291187,2.138933852598058,15.877164750957856,2.10328197497163,4.266986590038314,9.303055555555556,0.0008333333333333,2.639250971399428,435,345,1.2608695652173914,56,PC-4332,79.3103448275862,175,0,17.011494252873565,0,435,2010-01-04 09:53:54,2011-05-13 16:48:33,0.046608338010205475,Normal
DTAA/ECM0214,11.886946386946388,2.01358587172216,16.100660450660452,2.160383041198128,4.214127169127169,9.283333333333331,0.0011111111111111,2.552924967830176,429,345,1.2434782608695651,64,PC-1433,80.41958041958041,164,0,7.226107226107226,0,429,2010-01-04 12:09:26,2011-05-13 16:59:09,0.047322720155011155,Normal
DTAA/JZO0727,11.598143459915612,2.0817156322915142,15.522320675105483,1.491173632651759,3.9238839662447256,8.29,0.0097222222222222,2.370102031763996,395,345,1.144927536231884,39,PC-2134,87.34177215189874,99,0,9.873417721518988,0,395,2010-01-04 08:06:55,2011-05-13 16:04:14,0.047384216153611214,Normal
DTAA/SGG0584,13.02502415458937,2.050921566285675,20.28526570048309,0.0743151457681179,7.259651368760064,11.290277777777778,4.948055555555555,2.0513897608698493,345,345,1.0,1,PC-1946,100.0,0,0,0.0,0,345,2010-01-04 14:12:34,2011-05-13 20:16:02,0.047967596885837516,Normal
DTAA/PID0096,11.197971014492754,1.9281797136681336,14.284251207729469,0.0718770215039194,3.086083735909824,7.251111111111111,0.8966666666666666,1.924849938701387,345,345,1.0,1,PC-3167,100.0,0,0,17.101449275362317,0,345,2010-01-04 12:25:41,2011-05-13 14:17:59,0.04841036912975183,Normal
DTAA/MDT0356,11.85442648190916,2.348919293532142,17.118090839107005,2.2108004851046674,5.263643187066974,10.281944444444443,0.0213888888888888,3.061191172076884,433,345,1.255072463768116,54,PC-0029,79.67667436489607,173,0,9.699769053117784,0,433,2010-01-04 11:51:03,2011-05-13 17:57:48,0.04875195298360635,Normal
DTAA/HER0860,7.997424892703863,0.0973083498595832,18.030615164520743,0.0725972278351769,10.033681449690034,10.311944444444444,9.7775,0.1246918029820913,233,233,1.0,1,PC-1902,100.0,0,0,47.63948497854077,0,233,2010-01-04 07:57:22,2010-12-02 18:05:16,0.04888789889605255,Normal
DTAA/JXC0393,12.140250809061488,1.999352089345158,16.536529126213594,1.9354893751567808,4.395776024811219,9.2825,0.0027777777777777,2.484716779704099,412,345,1.1942028985507247,50,PC-2734,83.7378640776699,130,0,0.0,0,412,2010-01-04 12:46:13,2011-05-13 17:16:16,0.049512269299551215,Normal
DTAA/MSM0226,11.807250221043324,2.129701837958988,15.864102564102565,1.5254381314883692,4.056567933981728,8.328333333333333,0.0597222222222222,2.347473071053989,377,345,1.092753623188406,31,PC-1732,91.51193633952256,64,0,0.0,0,377,2010-01-04 14:15:30,2011-05-13 16:23:55,0.04999556637654806,Normal
DTAA/CBP0628,6.498502415458937,0.0949220001970542,18.53314009661836,0.0717533369425682,12.034719806763285,12.321111111111112,11.764444444444443,0.1200009616741415,345,345,1.0,1,PC-4750,100.0,0,0,100.0,0,345,2010-01-04 06:26:16,2011-05-13 18:35:06,0.05025754570994834,Normal
DTAA/LDG0406,12.118534080298788,1.8937882059217523,16.152287581699348,0.7445758258969645,4.033404917522565,8.315555555555555,0.0677777777777777,1.9743032195765968,357,345,1.0347826086956522,12,PC-4454,96.63865546218489,24,0,0.0,0,357,2010-01-04 11:52:01,2011-05-13 16:12:04,0.05037617707623182,Normal
DTAA/RAY0882,13.008743961352655,1.9953090256156447,16.280048309178746,0.0720937624162841,3.270800322061192,7.315555555555555,0.9344444444444444,1.9872394842759245,345,345,1.0,1,PC-1169,100.0,0,0,0.0,0,345,2010-01-04 14:41:05,2011-05-13 16:14:45,0.051107852622528094,Normal
DTAA/NFD0706,12.069546850998464,2.111785246020119,17.01424731182796,2.3372577597559347,4.944397721454173,10.295,0.0080555555555555,2.845248891099433,434,345,1.2579710144927536,59,PC-4804,79.49308755760369,175,0,6.912442396313365,0,434,2010-01-04 13:07:19,2011-05-13 18:06:24,0.051139217296162165,Normal
DTAA/NRS0477,6.742801932367149,0.0942836845618035,18.781400966183572,0.0714341952408631,12.038178743961351,12.303333333333333,11.768055555555556,0.12256435657855,345,345,1.0,1,PC-0672,100.0,0,0,100.0,0,345,2010-01-04 06:47:48,2011-05-13 18:48:53,0.0514420491768629,Normal
DTAA/ARR0977,11.93954475308642,2.1817594082640244,17.018942901234567,2.3455242989575438,5.079827674897119,10.298055555555557,0.0102777777777777,2.9373238749193304,432,345,1.2521739130434784,61,PC-1074,79.86111111111111,165,0,9.722222222222223,0,432,2010-01-04 13:22:38,2011-05-13 18:07:38,0.05198744760889784,Normal
DTAA/CBR0104,12.104632152588556,2.145542542453318,18.937465940054494,1.605341823710053,6.833706478958522,11.303333333333333,0.0063888888888888,2.5597917607559264,367,345,1.063768115942029,23,PC-0775,94.00544959128064,44,0,0.2724795640326975,0,367,2010-01-04 12:12:41,2011-05-13 19:24:04,0.05230687314577548,Normal
DTAA/HSD0519,12.20239837398374,2.192674219328578,16.810365853658535,1.9383962601653109,4.607832655826559,9.305277777777778,0.02,2.656557947083164,410,345,1.1884057971014492,51,PC-2047,84.14634146341463,129,0,0.0,0,410,2010-01-04 12:37:38,2011-05-13 17:36:04,0.05263316145140473,Normal
DTAA/CGC0877,8.744396135265701,0.0994453168553046,20.78574879227053,0.0703601019497061,12.04139694041868,12.311388888888889,11.777222222222225,0.1222743272168756,345,345,1.0,1,PC-2894,100.0,0,0,0.0,0,345,2010-01-04 08:35:04,2011-05-13 20:40:52,0.052701855918815044,Normal
DTAA/CDE0193,12.611974977658624,2.077085154182046,18.393252904378908,1.587597039648265,5.781159517426273,10.25611111111111,0.0216666666666666,2.4572646074690985,373,345,1.0811594202898551,26,PC-3996,92.49329758713137,56,0,0.0,0,373,2010-01-04 08:52:00,2011-05-13 18:49:14,0.05279440983011069,Normal
DTAA/AFH0331,11.924351851851853,2.065665183926402,18.813148148148148,1.1780752560207306,6.888656635802469,11.290833333333332,0.0625,2.373868810276273,360,345,1.0434782608695652,13,PC-0850,95.83333333333334,30,0,8.333333333333332,0,360,2010-01-04 13:30:19,2011-05-13 19:06:28,0.05296953694569562,Normal
DTAA/CPP0761,8.591263057929723,0.7869448379044114,18.46538461538461,0.5816894681551638,9.873657803102247,10.313333333333333,0.2430555555555555,1.2355398795220924,351,345,1.017391304347826,7,PC-2665,98.29059829059828,12,0,0.0,0,351,2010-01-04 08:32:13,2011-05-13 18:33:58,0.05301399929587197,Normal
DTAA/GVH0277,8.898245614035087,0.910129891692986,17.56163434903047,1.1792744973084308,8.663813481071099,9.31611111111111,0.0508333333333333,1.7845856699091398,361,345,1.046376811594203,15,PC-3870,95.56786703601108,32,0,0.0,0,361,2010-01-04 08:40:04,2011-05-13 17:46:08,0.053592588350084736,Normal
DTAA/RXM0204,12.82121693121693,1.9673868109685144,18.025502645502648,0.0754466734949753,5.204347442680776,9.26,2.9408333333333334,1.967330877216195,315,315,1.0,1,PC-4875,100.0,0,0,0.0,0,315,2010-01-04 08:55:57,2011-03-31 18:08:15,0.05364581999719947,Normal
DTAA/ASV0049,12.00678391959799,2.2737212508457088,17.69175041876047,1.7824818250753265,5.684654522613066,10.286388888888888,0.0166666666666666,2.836279992348479,398,345,1.153623188405797,42,PC-2492,86.68341708542714,105,0,0.0,0,398,2010-01-04 10:03:31,2011-05-13 18:14:17,0.05402245887863333,Normal
DTAA/MMH0581,11.252072072072073,2.148637426168173,18.12009009009009,1.7020977344657042,6.867404654654655,11.301388888888887,0.0166666666666666,2.6586826816337723,370,345,1.072463768115942,21,PC-3464,93.24324324324324,50,0,21.62162162162162,0,370,2010-01-04 07:25:25,2011-05-13 18:35:21,0.05481655802989094,Normal
DTAA/MBR0166,12.260152740341422,2.1092582148346786,16.244339622641508,1.222600366971029,3.984509583707698,8.290833333333333,0.0611111111111111,2.25749698926293,371,345,1.0753623188405796,25,PC-3669,92.99191374663071,52,0,0.0,0,371,2010-01-04 08:25:41,2011-05-13 16:33:51,0.054936990165368293,Normal
DTAA/JNF0543,10.921603375527424,1.9698736264017267,15.502025316455695,1.6197121364257303,4.579597046413501,9.321111111111112,0.0061111111111111,2.388319094884544,395,345,1.144927536231884,41,PC-1389,87.34177215189874,99,0,17.21518987341772,0,395,2010-01-04 07:00:10,2011-05-13 16:05:21,0.05508199414318504,Normal
DTAA/DDD0915,12.006925207756233,2.049545205711447,18.82945521698984,1.1391315643531164,6.822910126192674,11.305,0.0008333333333333,2.3709428713137144,361,345,1.046376811594203,14,PC-3632,95.56786703601108,32,0,8.310249307479225,0,361,2010-01-04 12:32:50,2011-05-13 18:56:48,0.05567046465904091,Normal
DTAA/FUA0154,12.162205387205388,2.024418727891712,16.717676767676767,1.7064802742721608,4.555681116722783,9.293055555555556,0.0205555555555555,2.4216755824427727,396,345,1.1478260869565218,40,PC-1985,87.12121212121212,100,0,0.0,0,396,2010-01-04 11:08:57,2011-05-13 17:18:14,0.05574806069612831,Normal
DTAA/GNH0394,11.088076588337684,2.068591820484003,15.868842471714531,1.5160690268588497,4.78080649840441,9.323055555555555,0.0033333333333333,2.3819245164004568,383,345,1.1101449275362318,36,PC-2161,90.07832898172325,76,0,19.06005221932115,0,383,2010-01-04 13:07:09,2011-05-13 16:20:32,0.05656904345189462,Normal
DTAA/BKM0116,11.79591121495327,2.0735448798826903,16.83177570093458,2.222104706025254,5.036184449636552,10.331666666666669,0.005,2.8454133302133093,428,345,1.2405797101449276,62,PC-3391,80.60747663551402,163,0,14.95327102803738,0,428,2010-01-04 09:59:24,2011-05-13 17:50:33,0.057813962577964007,Normal
DTAA/EMZ0196,11.719765494137354,2.2407061905974834,17.422738693467338,1.793133452150956,5.703096035734227,10.3025,0.0025,2.859291598802801,398,345,1.153623188405797,42,PC-1479,86.68341708542714,106,0,12.060301507537687,0,398,2010-01-04 12:54:59,2011-05-13 18:04:55,0.05818816076836342,Normal
DTAA/FFP0721,11.074590163934428,2.1400175817369997,15.280282331511838,1.1644913624240985,4.205752884031573,8.308333333333334,0.0005555555555555,2.2777498819291053,366,345,1.0608695652173914,20,PC-0690,94.26229508196722,41,0,23.770491803278688,0,366,2010-01-04 11:46:28,2011-05-13 15:37:10,0.05871754232314047,Normal
DTAA/LAT0452,7.488260869565217,0.0938252001508666,19.52309178743961,0.0749015694331326,12.034777777777776,12.319444444444445,11.768611111111111,0.116324087511945,345,345,1.0,1,PC-0256,100.0,0,0,100.0,0,345,2010-01-04 07:32:54,2011-05-13 19:39:05,0.05897749736815944,Normal
DTAA/CYK0330,11.80687702265372,2.18567521956697,17.240291262135923,2.041281547366653,5.432983414239483,10.282777777777778,0.0069444444444444,2.9110091880580096,412,345,1.1942028985507247,49,PC-4246,83.7378640776699,132,0,9.70873786407767,0,412,2010-01-04 13:11:40,2011-05-13 18:01:52,0.05899007252175009,Normal
DTAA/CGM0319,11.0182808716707,2.085386387406791,16.339346246973363,2.296138362223324,5.321691552327146,10.287777777777778,0.0069444444444444,2.8665300053742326,413,345,1.1971014492753622,48,PC-3173,83.53510895883777,133,0,19.128329297820823,0,413,2010-01-04 11:01:24,2011-05-13 17:18:34,0.059200841201666854,Normal
DTAA/NSC0842,11.662692619626926,2.1649953892882,16.31236820762368,1.9275570181269377,4.649070694782374,9.305,0.0025,2.6641896465907227,411,345,1.191304347826087,47,PC-4132,83.94160583941606,129,0,10.46228710462287,0,411,2010-01-04 08:09:51,2011-05-13 17:02:12,0.05920163742443296,Normal
DTAA/EBS0287,12.086328502415457,1.9461307223342648,15.282125603864731,0.0739001417308086,3.195924315619968,7.281388888888888,0.8991666666666667,1.952498403737088,345,345,1.0,1,PC-2785,100.0,0,0,0.0,0,345,2010-01-04 11:48:51,2011-05-13 15:22:45,0.05951853775778437,Normal
DTAA/YQW0689,10.958454106280191,2.128573603138872,16.239694041867956,2.0707248325270187,5.281013150831991,10.281666666666666,0.0108333333333333,2.794197497156621,414,345,1.2,52,PC-1761,83.33333333333334,133,0,17.391304347826086,0,414,2010-01-04 07:05:32,2011-05-13 17:08:09,0.059548647323058645,Normal
DTAA/UMB0449,11.639634703196348,2.088065655387771,15.799086757990866,1.1265468622327537,4.159420852359209,8.327777777777778,0.0086111111111111,2.194140607412728,365,345,1.0579710144927537,21,PC-3960,94.52054794520548,40,0,9.58904109589041,0,365,2010-01-04 13:49:13,2011-05-13 16:02:28,0.05957467004054978,Normal
DTAA/RDP0855,7.493236714975846,0.0991696322507725,14.529710144927536,0.0718137555166599,7.036202898550726,7.327222222222222,6.755,0.1255776974435359,345,345,1.0,1,PC-2975,100.0,0,0,100.0,0,345,2010-01-04 07:29:32,2011-05-13 14:31:39,0.06000865448213499,Normal
DTAA/ULB0178,12.979745685740236,2.068375445688688,18.0236148955495,1.098884879129557,5.04357629427793,9.309444444444445,0.1008333333333333,2.325532586255684,367,345,1.063768115942029,19,PC-1859,94.00544959128064,44,0,0.0,0,367,2010-01-04 15:04:22,2011-05-13 18:10:32,0.06004338675938348,Normal
DTAA/JJR0278,11.450312989045385,2.084507723858793,16.5962441314554,2.240413180584492,5.146081768388108,10.316944444444443,0.0044444444444444,2.8674275058201686,426,345,1.2347826086956522,58,PC-1005,80.98591549295774,158,0,17.136150234741784,0,426,2010-01-04 11:28:40,2011-05-13 17:31:50,0.06048027959881619,Normal
DTAA/NAC0161,11.248781446540882,2.065477417412353,16.33679245283019,2.2580980755349414,5.087765330188678,10.31,0.0208333333333333,2.8041032729494484,424,345,1.228985507246377,55,PC-1120,81.36792452830188,154,0,15.09433962264151,0,424,2010-01-04 12:10:18,2011-05-13 17:23:53,0.06109206945485007,Normal
DTAA/BML0618,7.4914975845410625,0.0969171711276906,19.529130434782605,0.0757022509937943,12.037248792270534,12.321388888888889,11.766666666666667,0.1235395227218296,345,345,1.0,1,PC-0659,100.0,0,0,100.0,0,345,2010-01-04 07:27:24,2011-05-13 19:33:33,0.06112561445675441,Normal
DTAA/RBB0229,7.494879227053141,0.0946886979463793,19.528019323671497,0.0695995347164431,12.033123188405796,12.297777777777778,11.7825,0.1156476658416635,345,345,1.0,1,PC-0696,100.0,0,0,100.0,0,345,2010-01-04 07:22:32,2011-05-13 19:35:03,0.061614430797655384,Normal
DTAA/CBR0439,11.615893719806763,1.9412135699944504,19.787149758454103,0.0726200230837676,8.171289049919485,12.288333333333334,5.845277777777778,1.936949536605263,345,345,1.0,1,PC-4135,100.0,0,0,18.26086956521739,0,345,2010-01-04 11:44:07,2011-05-13 19:53:17,0.0616957321510988,Normal
DTAA/NBB0501,7.494106280193235,0.0970364234865152,14.536521739130436,0.0684911082296627,7.043049114331724,7.316111111111111,6.775,0.1179967818191994,345,345,1.0,1,PC-0457,100.0,0,0,100.0,0,345,2010-01-04 07:27:51,2011-05-13 14:26:44,0.06198455231899275,Normal
DTAA/KFF0225,7.989420289855072,0.0969661834713311,20.04256038647343,0.0688314819643664,12.05362077294686,12.320833333333333,11.776388888888889,0.1158254474960406,345,345,1.0,1,PC-0452,100.0,0,0,51.8840579710145,0,345,2010-01-04 08:07:43,2011-05-13 20:03:23,0.06219213838761334,Normal
DTAA/VMA0051,12.643230625583566,1.976493040648916,17.629645191409896,0.9393995604542896,4.986586523498288,9.269166666666669,0.0341666666666666,2.108716025134089,357,345,1.0347826086956522,12,PC-1950,96.63865546218489,24,0,0.0,0,357,2010-01-04 13:53:21,2011-05-13 17:47:48,0.062273349717631654,Normal
DTAA/JDR0685,11.705301204819278,2.058246054604464,16.950682730923695,2.1555198064068377,5.245342704149932,10.311944444444444,0.0027777777777777,2.7674840146921453,415,345,1.2028985507246377,50,PC-2507,83.13253012048193,138,0,14.93975903614458,0,415,2010-01-04 12:34:09,2011-05-13 17:51:32,0.0627197365558953,Normal
