id,date,user,employee_id,pc,url_domain,suspicious_flag,off_hours_flag
H000885,2026-01-07 11:02:24,tanya.khan15,EMP0015,PC-ENG-015,linkedin.com,0,0
H000886,2026-02-06 15:17:36,tanya.khan15,EMP0015,PC-ENG-015,company-intranet.local,0,0
H000887,2026-02-01 12:44:38,tanya.khan15,EMP0015,PC-ENG-015,github.com,0,0
H000888,2026-02-03 09:43:06,tanya.khan15,EMP0015,PC-ENG-015,slack.com,0,0
H000889,2026-01-10 07:51:23,tanya.khan15,EMP0015,PC-ENG-015,google.com,0,0
H000890,2026-01-16 14:49:50,tanya.khan15,EMP0015,PC-ENG-015,google.com,0,0
H000891,2026-01-28 11:43:15,tanya.khan15,EMP0015,PC-ENG-015,zoom.us,0,0
H000892,2026-01-13 15:31:15,tanya.khan15,EMP0015,PC-ENG-015,zoom.us,0,0
H000893,2026-02-13 15:45:33,tanya.khan15,EMP0015,PC-ENG-015,google.com,0,0
H000894,2026-01-27 04:03:29,tanya.khan15,EMP0015,PC-ENG-015,github.com,0,0
H000895,2026-01-09 12:13:17,tanya.khan15,EMP0015,PC-ENG-015,office365.com,0,0
H000896,2026-01-14 09:22:52,tanya.khan15,EMP0015,PC-ENG-015,office365.com,0,0
H000897,2026-01-13 13:04:17,tanya.khan15,EMP0015,PC-ENG-015,stackoverflow.com,0,0
H000898,2026-01-04 13:58:54,tanya.khan15,EMP0015,PC-ENG-015,atlassian.net,0,0
H000899,2026-01-11 12:19:39,tanya.khan15,EMP0015,PC-ENG-015,stackoverflow.com,0,0
H000900,2026-01-28 11:43:59,tanya.khan15,EMP0015,PC-ENG-015,stackoverflow.com,0,0
H000901,2026-01-21 11:49:46,tanya.khan15,EMP0015,PC-ENG-015,google.com,0,0
H000902,2026-01-27 11:52:56,tanya.khan15,EMP0015,PC-ENG-015,office365.com,0,0
H000903,2026-02-14 09:01:12,tanya.khan15,EMP0015,PC-ENG-015,company-intranet.local,0,0
H000904,2026-02-12 05:29:43,tanya.khan15,EMP0015,PC-ENG-015,stackoverflow.com,0,0
H000905,2026-01-24 15:27:53,tanya.khan15,EMP0015,PC-ENG-015,zoom.us,0,0
H000906,2026-02-05 15:24:52,tanya.khan15,EMP0015,PC-ENG-015,company-intranet.local,0,0
H000907,2026-02-02 08:54:21,tanya.khan15,EMP0015,PC-ENG-015,github.com,0,0
H000908,2026-02-12 11:57:46,tanya.khan15,EMP0015,PC-ENG-015,linkedin.com,0,0
H000909,2026-02-07 19:45:49,tanya.khan15,EMP0015,PC-ENG-015,office365.com,0,0
H000910,2026-01-10 16:55:48,tanya.khan15,EMP0015,PC-ENG-015,wikipedia.org,0,0
H000911,2026-01-25 11:37:06,tanya.khan15,EMP0015,PC-ENG-015,office365.com,0,0
H000912,2026-01-09 14:12:50,tanya.khan15,EMP0015,PC-ENG-015,github.com,0,0
H000913,2026-01-05 09:42:10,tanya.khan15,EMP0015,PC-ENG-015,zoom.us,0,0
H000914,2026-01-11 15:05:59,tanya.khan15,EMP0015,PC-ENG-015,office365.com,0,0
H000915,2026-02-07 12:41:34,tanya.khan15,EMP0015,PC-ENG-015,google.com,0,0
H000916,2026-01-10 16:51:39,tanya.khan15,EMP0015,PC-ENG-015,atlassian.net,0,0
H000917,2026-01-26 21:48:20,tanya.khan15,EMP0015,PC-ENG-015,linkedin.com,0,0
H000918,2026-01-17 13:17:24,tanya.khan15,EMP0015,PC-ENG-015,zoom.us,0,0
H000919,2026-02-14 08:23:43,tanya.khan15,EMP0015,PC-ENG-015,zoom.us,0,0
H000920,2026-01-19 17:07:33,kiran.joshi16,EMP0016,PC-HR-016,office365.com,0,0
H000921,2026-02-14 12:54:48,kiran.joshi16,EMP0016,PC-HR-016,zoom.us,0,0
H000922,2026-01-06 08:58:28,kiran.joshi16,EMP0016,PC-HR-016,stackoverflow.com,0,0
H000923,2026-02-02 20:43:21,kiran.joshi16,EMP0016,PC-HR-016,github.com,0,0
H000924,2026-01-04 08:52:41,kiran.joshi16,EMP0016,PC-HR-016,wikipedia.org,0,0
H000925,2026-01-07 14:13:28,kiran.joshi16,EMP0016,PC-HR-016,slack.com,0,0
H000926,2026-02-02 09:06:34,kiran.joshi16,EMP0016,PC-HR-016,atlassian.net,0,0
H000927,2026-02-01 18:16:24,kiran.joshi16,EMP0016,PC-HR-016,github.com,0,0
H000928,2026-01-11 02:04:16,kiran.joshi16,EMP0016,PC-HR-016,wikipedia.org,0,0
H000929,2026-01-16 08:20:17,kiran.joshi16,EMP0016,PC-HR-016,company-intranet.local,0,0
H000930,2026-01-07 07:28:10,kiran.joshi16,EMP0016,PC-HR-016,wikipedia.org,0,0
H000931,2026-01-14 17:00:12,kiran.joshi16,EMP0016,PC-HR-016,company-intranet.local,0,0
H000932,2026-02-02 11:49:25,kiran.joshi16,EMP0016,PC-HR-016,atlassian.net,0,0
H000933,2026-01-30 17:02:46,kiran.joshi16,EMP0016,PC-HR-016,google.com,0,0
H000934,2026-01-01 23:42:42,kiran.joshi16,EMP0016,PC-HR-016,linkedin.com,0,0
H000935,2026-01-28 07:34:15,kiran.joshi16,EMP0016,PC-HR-016,linkedin.com,0,0
H000936,2026-01-25 08:38:23,kiran.joshi16,EMP0016,PC-HR-016,company-intranet.local,0,0
H000937,2026-01-31 11:30:44,kiran.joshi16,EMP0016,PC-HR-016,office365.com,0,0
H000938,2026-02-10 11:06:31,kiran.joshi16,EMP0016,PC-HR-016,github.com,0,0
H000939,2026-01-03 09:33:54,kiran.joshi16,EMP0016,PC-HR-016,wikipedia.org,0,0
H000940,2026-01-26 13:42:19,kiran.joshi16,EMP0016,PC-HR-016,office365.com,0,0
H000941,2026-02-02 10:36:14,kiran.joshi16,EMP0016,PC-HR-016,company-intranet.local,0,0
H000942,2026-01-15 16:42:10,kiran.joshi16,EMP0016,PC-HR-016,slack.com,0,0
H000943,2026-01-20 14:50:25,kiran.joshi16,EMP0016,PC-HR-016,atlassian.net,0,0
H000944,2026-02-09 11:19:06,kiran.joshi16,EMP0016,PC-HR-016,google.com,0,0
H000945,2026-02-09 07:02:20,kiran.joshi16,EMP0016,PC-HR-016,stackoverflow.com,0,0
H000946,2026-02-08 14:24:50,kiran.joshi16,EMP0016,PC-HR-016,atlassian.net,0,0
H000947,2026-02-06 03:36:46,kiran.joshi16,EMP0016,PC-HR-016,linkedin.com,0,0
H000948,2026-02-11 01:19:08,kiran.joshi16,EMP0016,PC-HR-016,zoom.us,0,0
H000949,2026-02-12 23:45:38,kiran.joshi16,EMP0016,PC-HR-016,linkedin.com,0,0
H000950,2026-02-13 05:35:04,kiran.joshi16,EMP0016,PC-HR-016,zoom.us,0,0
H000951,2026-02-05 13:12:25,kiran.joshi16,EMP0016,PC-HR-016,wikipedia.org,0,0
H000952,2026-01-10 13:29:00,kiran.joshi16,EMP0016,PC-HR-016,linkedin.com,0,0
H000953,2026-01-18 08:21:59,kiran.joshi16,EMP0016,PC-HR-016,stackoverflow.com,0,0
H000954,2026-01-05 13:40:57,kiran.joshi16,EMP0016,PC-HR-016,slack.com,0,0
H000955,2026-01-09 15:21:10,kiran.joshi16,EMP0016,PC-HR-016,slack.com,0,0
H000956,2026-01-01 08:07:27,kiran.joshi16,EMP0016,PC-HR-016,google.com,0,0
H000957,2026-01-02 12:32:29,kiran.joshi16,EMP0016,PC-HR-016,zoom.us,0,0
H000958,2026-01-18 12:09:55,kiran.joshi16,EMP0016,PC-HR-016,google.com,0,0
H000959,2026-01-15 08:23:34,kiran.joshi16,EMP0016,PC-HR-016,stackoverflow.com,0,0
H000960,2026-02-02 16:12:43,kiran.joshi16,EMP0016,PC-HR-016,google.com,0,0
H000961,2026-02-10 07:26:23,kiran.joshi16,EMP0016,PC-HR-016,linkedin.com,0,0
H000962,2026-01-16 16:20:54,kiran.joshi16,EMP0016,PC-HR-016,office365.com,0,0
H000963,2026-01-31 09:58:16,kiran.joshi16,EMP0016,PC-HR-016,slack.com,0,0
H000964,2026-02-06 08:44:45,kiran.joshi16,EMP0016,PC-HR-016,zoom.us,0,0
H000965,2026-01-08 02:10:47,kiran.joshi16,EMP0016,PC-HR-016,office365.com,0,0
H000966,2026-01-20 05:51:48,kiran.joshi16,EMP0016,PC-HR-016,office365.com,0,0
H000967,2026-02-04 09:05:36,kavya.patil17,EMP0017,PC-FIN-017,zoom.us,0,0
H000968,2026-01-24 12:40:37,kavya.patil17,EMP0017,PC-FIN-017,linkedin.com,0,0
H000969,2026-02-06 13:59:14,kavya.patil17,EMP0017,PC-FIN-017,zoom.us,0,0
H000970,2026-02-08 11:31:59,kavya.patil17,EMP0017,PC-FIN-017,linkedin.com,0,0
H000971,2026-01-06 16:44:01,kavya.patil17,EMP0017,PC-FIN-017,stackoverflow.com,0,0
H000972,2026-01-03 10:32:28,kavya.patil17,EMP0017,PC-FIN-017,company-intranet.local,0,0
H000973,2026-02-06 09:08:16,kavya.patil17,EMP0017,PC-FIN-017,slack.com,0,0
H000974,2026-01-01 10:25:16,kavya.patil17,EMP0017,PC-FIN-017,wikipedia.org,0,0
H000975,2026-01-15 15:40:35,kavya.patil17,EMP0017,PC-FIN-017,google.com,0,0
H000976,2026-01-21 08:28:24,kavya.patil17,EMP0017,PC-FIN-017,wikipedia.org,0,0
H000977,2026-01-17 07:35:29,kavya.patil17,EMP0017,PC-FIN-017,slack.com,0,0
H000978,2026-01-30 11:42:27,kavya.patil17,EMP0017,PC-FIN-017,company-intranet.local,0,0
H000979,2026-01-01 10:14:19,kavya.patil17,EMP0017,PC-FIN-017,zoom.us,0,0
H000980,2026-02-11 16:59:37,kavya.patil17,EMP0017,PC-FIN-017,linkedin.com,0,0
H000981,2026-02-13 13:53:14,kavya.patil17,EMP0017,PC-FIN-017,office365.com,0,0
H000982,2026-02-10 15:48:15,kavya.patil17,EMP0017,PC-FIN-017,company-intranet.local,0,0
H000983,2026-01-15 09:16:37,kavya.patil17,EMP0017,PC-FIN-017,slack.com,0,0
H000984,2026-01-29 10:48:31,kavya.patil17,EMP0017,PC-FIN-017,atlassian.net,0,0
H000985,2026-01-22 07:00:19,kavya.patil17,EMP0017,PC-FIN-017,wikipedia.org,0,0
H000986,2026-01-18 17:54:02,kavya.patil17,EMP0017,PC-FIN-017,google.com,0,0
H000987,2026-01-20 14:28:46,kavya.patil17,EMP0017,PC-FIN-017,stackoverflow.com,0,0
H000988,2026-01-08 12:22:24,kavya.patil17,EMP0017,PC-FIN-017,company-intranet.local,0,0
H000989,2026-01-22 16:10:30,kavya.patil17,EMP0017,PC-FIN-017,company-intranet.local,0,0
H000990,2026-01-30 13:54:37,kavya.patil17,EMP0017,PC-FIN-017,zoom.us,0,0
H000991,2026-02-07 14:19:51,kavya.patil17,EMP0017,PC-FIN-017,linkedin.com,0,0
H000992,2026-01-27 16:06:06,kavya.patil17,EMP0017,PC-FIN-017,company-intranet.local,0,0
H000993,2026-01-31 19:36:30,kavya.patil17,EMP0017,PC-FIN-017,slack.com,0,0
H000994,2026-01-20 16:23:18,kavya.patil17,EMP0017,PC-FIN-017,zoom.us,0,0
H000995,2026-01-27 10:09:32,kavya.patil17,EMP0017,PC-FIN-017,google.com,0,0
H000996,2026-01-30 08:24:43,kavya.patil17,EMP0017,PC-FIN-017,google.com,0,0
H000997,2026-01-14 09:21:17,kavya.patil17,EMP0017,PC-FIN-017,company-intranet.local,0,0
H000998,2026-01-14 13:38:32,kavya.patil17,EMP0017,PC-FIN-017,atlassian.net,0,0
H000999,2026-02-13 10:54:22,kavya.patil17,EMP0017,PC-FIN-017,slack.com,0,0
H001000,2026-01-01 16:24:46,kavya.patil17,EMP0017,PC-FIN-017,google.com,0,0
H001001,2026-02-08 08:55:41,kavya.patil17,EMP0017,PC-FIN-017,slack.com,0,0
H001002,2026-01-05 08:08:59,kavya.patil17,EMP0017,PC-FIN-017,slack.com,0,0
H001003,2026-02-05 11:39:49,kavya.patil17,EMP0017,PC-FIN-017,linkedin.com,0,0
H001004,2026-01-29 17:28:38,kavya.patil17,EMP0017,PC-FIN-017,zoom.us,0,0
H001005,2026-01-30 04:41:13,kavya.patil17,EMP0017,PC-FIN-017,google.com,0,0
H001006,2026-01-27 08:14:31,meera.das18,EMP0018,PC-LEG-018,linkedin.com,0,0
H001007,2026-02-07 08:47:51,meera.das18,EMP0018,PC-LEG-018,linkedin.com,0,0
H001008,2026-01-05 14:05:03,meera.das18,EMP0018,PC-LEG-018,linkedin.com,0,0
H001009,2026-01-16 22:07:08,meera.das18,EMP0018,PC-LEG-018,wikipedia.org,0,0
H001010,2026-02-08 11:11:42,meera.das18,EMP0018,PC-LEG-018,company-intranet.local,0,0
H001011,2026-01-27 12:57:41,meera.das18,EMP0018,PC-LEG-018,github.com,0,0
H001012,2026-01-19 08:14:12,meera.das18,EMP0018,PC-LEG-018,stackoverflow.com,0,0
H001013,2026-01-04 15:13:39,meera.das18,EMP0018,PC-LEG-018,google.com,0,0
H001014,2026-01-15 09:24:01,meera.das18,EMP0018,PC-LEG-018,slack.com,0,0
H001015,2026-01-02 16:24:36,meera.das18,EMP0018,PC-LEG-018,atlassian.net,0,0
H001016,2026-01-15 14:00:25,meera.das18,EMP0018,PC-LEG-018,google.com,0,0
H001017,2026-01-23 14:12:21,meera.das18,EMP0018,PC-LEG-018,linkedin.com,0,0
H001018,2026-02-04 16:20:49,meera.das18,EMP0018,PC-LEG-018,github.com,0,0
H001019,2026-02-08 09:08:32,meera.das18,EMP0018,PC-LEG-018,zoom.us,0,0
H001020,2026-01-16 11:53:03,meera.das18,EMP0018,PC-LEG-018,company-intranet.local,0,0
H001021,2026-01-25 16:16:16,meera.das18,EMP0018,PC-LEG-018,wikipedia.org,0,0
H001022,2026-02-05 10:34:30,meera.das18,EMP0018,PC-LEG-018,zoom.us,0,0
H001023,2026-01-16 07:37:40,meera.das18,EMP0018,PC-LEG-018,wikipedia.org,0,0
H001024,2026-01-01 09:23:22,meera.das18,EMP0018,PC-LEG-018,atlassian.net,0,0
H001025,2026-01-10 12:00:20,meera.das18,EMP0018,PC-LEG-018,stackoverflow.com,0,0
H001026,2026-01-29 11:19:08,meera.das18,EMP0018,PC-LEG-018,zoom.us,0,0
H001027,2026-01-22 15:30:35,meera.das18,EMP0018,PC-LEG-018,slack.com,0,0
H001028,2026-02-05 12:28:34,meera.das18,EMP0018,PC-LEG-018,slack.com,0,0
H001029,2026-01-02 14:02:14,meera.das18,EMP0018,PC-LEG-018,google.com,0,0
H001030,2026-01-09 08:15:56,meera.das18,EMP0018,PC-LEG-018,office365.com,0,0
H001031,2026-01-31 03:57:05,meera.das18,EMP0018,PC-LEG-018,google.com,0,0
H001032,2026-01-21 12:26:59,meera.das18,EMP0018,PC-LEG-018,stackoverflow.com,0,0
H001033,2026-02-07 15:42:08,meera.das18,EMP0018,PC-LEG-018,wikipedia.org,0,0
H001034,2026-01-31 13:49:30,meera.das18,EMP0018,PC-LEG-018,github.com,0,0
H001035,2026-02-03 12:52:51,meera.das18,EMP0018,PC-LEG-018,office365.com,0,0
H001036,2026-01-17 15:51:19,meera.das18,EMP0018,PC-LEG-018,google.com,0,0
H001037,2026-01-24 15:11:36,meera.das18,EMP0018,PC-LEG-018,office365.com,0,0
H001038,2026-01-31 17:36:25,meera.das18,EMP0018,PC-LEG-018,atlassian.net,0,0
H001039,2026-01-20 07:00:15,meera.das18,EMP0018,PC-LEG-018,stackoverflow.com,0,0
H001040,2026-01-12 12:32:00,meera.das18,EMP0018,PC-LEG-018,linkedin.com,0,0
H001041,2026-01-01 02:05:44,meera.das18,EMP0018,PC-LEG-018,company-intranet.local,0,0
H001042,2026-01-12 12:19:21,meera.das18,EMP0018,PC-LEG-018,office365.com,0,0
H001043,2026-01-10 18:09:43,meera.das18,EMP0018,PC-LEG-018,github.com,0,0
H001044,2026-02-11 15:05:46,meera.das18,EMP0018,PC-LEG-018,linkedin.com,0,0
H001045,2026-01-24 09:17:04,meera.das18,EMP0018,PC-LEG-018,slack.com,0,0
H001046,2026-01-18 12:39:08,meera.das18,EMP0018,PC-LEG-018,office365.com,0,0
H001047,2026-01-04 16:17:25,meera.das18,EMP0018,PC-LEG-018,slack.com,0,0
H001048,2026-01-09 16:20:41,meera.das18,EMP0018,PC-LEG-018,company-intranet.local,0,0
H001049,2026-01-07 10:25:43,meera.das18,EMP0018,PC-LEG-018,google.com,0,0
H001050,2026-01-29 09:10:52,meera.das18,EMP0018,PC-LEG-018,company-intranet.local,0,0
H001051,2026-01-15 16:25:03,meera.das18,EMP0018,PC-LEG-018,linkedin.com,0,0
H001052,2026-02-04 17:21:18,meera.das18,EMP0018,PC-LEG-018,wikipedia.org,0,0
H001053,2026-01-13 08:36:23,meera.das18,EMP0018,PC-LEG-018,wikipedia.org,0,0
H001054,2026-02-01 08:15:44,meera.das18,EMP0018,PC-LEG-018,wikipedia.org,0,0
H001055,2026-01-14 10:45:41,meera.das18,EMP0018,PC-LEG-018,company-intranet.local,0,0
H001056,2026-01-28 05:05:55,meera.das18,EMP0018,PC-LEG-018,atlassian.net,0,0
H001057,2026-01-22 11:38:09,meera.das18,EMP0018,PC-LEG-018,stackoverflow.com,0,0
H001058,2026-01-09 10:04:17,meera.das18,EMP0018,PC-LEG-018,wikipedia.org,0,0
H001059,2026-01-22 12:06:39,meera.das18,EMP0018,PC-LEG-018,linkedin.com,0,0
H001060,2026-01-01 07:02:46,meera.das18,EMP0018,PC-LEG-018,office365.com,0,0
H001061,2026-02-06 11:38:54,meera.das18,EMP0018,PC-LEG-018,linkedin.com,0,0
H001062,2026-02-12 08:39:08,meera.das18,EMP0018,PC-LEG-018,zoom.us,0,0
H001063,2026-01-05 13:02:07,meera.das18,EMP0018,PC-LEG-018,wikipedia.org,0,0
H001064,2026-01-10 12:46:22,meera.das18,EMP0018,PC-LEG-018,github.com,0,0
H001065,2026-01-16 09:09:36,meera.das18,EMP0018,PC-LEG-018,linkedin.com,0,0
H001066,2026-01-01 16:36:41,meera.das18,EMP0018,PC-LEG-018,stackoverflow.com,0,0
H001067,2026-01-31 13:32:10,meera.das18,EMP0018,PC-LEG-018,google.com,0,0
H001068,2026-01-07 10:40:58,meera.das18,EMP0018,PC-LEG-018,zoom.us,0,0
H001069,2026-01-21 15:04:27,meera.das18,EMP0018,PC-LEG-018,stackoverflow.com,0,0
H001070,2026-02-08 14:05:18,meera.das18,EMP0018,PC-LEG-018,google.com,0,0
H001071,2026-01-11 21:57:50,meera.das18,EMP0018,PC-LEG-018,linkedin.com,0,0
H001072,2026-01-30 09:54:07,farah.gupta19,EMP0019,PC-IT -019,atlassian.net,0,0
H001073,2026-01-12 09:51:29,farah.gupta19,EMP0019,PC-IT -019,stackoverflow.com,0,0
H001074,2026-02-07 11:24:08,farah.gupta19,EMP0019,PC-IT -019,zoom.us,0,0
H001075,2026-02-08 07:59:34,farah.gupta19,EMP0019,PC-IT -019,stackoverflow.com,0,0
H001076,2026-02-14 06:19:41,farah.gupta19,EMP0019,PC-IT -019,google.com,0,0
H001077,2026-01-31 14:15:48,farah.gupta19,EMP0019,PC-IT -019,slack.com,0,0
H001078,2026-01-30 11:56:48,farah.gupta19,EMP0019,PC-IT -019,atlassian.net,0,0
H001079,2026-01-20 08:19:12,farah.gupta19,EMP0019,PC-IT -019,zoom.us,0,0
H001080,2026-01-20 13:29:33,farah.gupta19,EMP0019,PC-IT -019,linkedin.com,0,0
H001081,2026-01-11 13:55:24,farah.gupta19,EMP0019,PC-IT -019,zoom.us,0,0
H001082,2026-01-31 07:57:25,farah.gupta19,EMP0019,PC-IT -019,atlassian.net,0,0
H001083,2026-01-15 17:55:43,farah.gupta19,EMP0019,PC-IT -019,company-intranet.local,0,0
H001084,2026-01-11 13:36:03,farah.gupta19,EMP0019,PC-IT -019,stackoverflow.com,0,0
H001085,2026-01-18 18:41:01,farah.gupta19,EMP0019,PC-IT -019,atlassian.net,0,0
H001086,2026-01-09 09:37:55,farah.gupta19,EMP0019,PC-IT -019,slack.com,0,0
H001087,2026-01-04 13:46:03,farah.gupta19,EMP0019,PC-IT -019,google.com,0,0
H001088,2026-01-19 01:04:26,farah.gupta19,EMP0019,PC-IT -019,zoom.us,0,0
H001089,2026-01-31 09:26:08,farah.gupta19,EMP0019,PC-IT -019,atlassian.net,0,0
H001090,2026-01-11 11:44:49,farah.gupta19,EMP0019,PC-IT -019,github.com,0,0
H001091,2026-01-09 10:38:09,farah.gupta19,EMP0019,PC-IT -019,company-intranet.local,0,0
H001092,2026-01-15 11:38:14,farah.gupta19,EMP0019,PC-IT -019,company-intranet.local,0,0
H001093,2026-02-08 15:45:17,farah.gupta19,EMP0019,PC-IT -019,company-intranet.local,0,0
H001094,2026-01-07 14:09:29,farah.gupta19,EMP0019,PC-IT -019,stackoverflow.com,0,0
H001095,2026-01-07 19:07:48,farah.gupta19,EMP0019,PC-IT -019,linkedin.com,0,0
H001096,2026-01-12 15:25:19,farah.gupta19,EMP0019,PC-IT -019,office365.com,0,0
H001097,2026-01-17 12:55:21,farah.gupta19,EMP0019,PC-IT -019,slack.com,0,0
H001098,2026-02-06 20:00:56,farah.gupta19,EMP0019,PC-IT -019,company-intranet.local,0,0
H001099,2026-02-10 06:17:08,farah.gupta19,EMP0019,PC-IT -019,google.com,0,0
H001100,2026-01-15 08:21:39,farah.gupta19,EMP0019,PC-IT -019,wikipedia.org,0,0
H001101,2026-01-18 11:19:10,farah.gupta19,EMP0019,PC-IT -019,github.com,0,0
H001102,2026-02-06 12:15:53,farah.gupta19,EMP0019,PC-IT -019,zoom.us,0,0
H001103,2026-02-09 11:26:58,farah.gupta19,EMP0019,PC-IT -019,linkedin.com,0,0
H001104,2026-01-31 15:05:22,farah.gupta19,EMP0019,PC-IT -019,stackoverflow.com,0,0
H001105,2026-02-08 02:10:10,farah.gupta19,EMP0019,PC-IT -019,slack.com,0,0
H001106,2026-01-11 15:29:46,farah.gupta19,EMP0019,PC-IT -019,stackoverflow.com,0,0
H001107,2026-01-26 10:02:46,farah.gupta19,EMP0019,PC-IT -019,stackoverflow.com,0,0
H001108,2026-01-10 13:01:36,farah.gupta19,EMP0019,PC-IT -019,company-intranet.local,0,0
H001109,2026-02-10 05:19:53,farah.gupta19,EMP0019,PC-IT -019,linkedin.com,0,0
H001110,2026-01-27 06:53:41,farah.gupta19,EMP0019,PC-IT -019,atlassian.net,0,0
H001111,2026-01-20 08:32:31,farah.gupta19,EMP0019,PC-IT -019,stackoverflow.com,0,0
H001112,2026-01-21 10:42:03,farah.gupta19,EMP0019,PC-IT -019,atlassian.net,0,0
H001113,2026-01-12 13:07:25,farah.gupta19,EMP0019,PC-IT -019,google.com,0,0
H001114,2026-02-01 13:46:45,farah.gupta19,EMP0019,PC-IT -019,company-intranet.local,0,0
H001115,2026-01-28 11:23:51,farah.gupta19,EMP0019,PC-IT -019,atlassian.net,0,0
H001116,2026-02-06 09:12:19,farah.gupta19,EMP0019,PC-IT -019,stackoverflow.com,0,0
H001117,2026-02-13 13:37:01,farah.gupta19,EMP0019,PC-IT -019,atlassian.net,0,0
H001118,2026-01-21 16:47:49,farah.gupta19,EMP0019,PC-IT -019,google.com,0,0
H001119,2026-01-12 15:44:22,farah.gupta19,EMP0019,PC-IT -019,github.com,0,0
H001120,2026-02-02 11:44:14,farah.gupta19,EMP0019,PC-IT -019,zoom.us,0,0
H001121,2026-01-30 08:52:51,farah.gupta19,EMP0019,PC-IT -019,wikipedia.org,0,0
H001122,2026-01-07 17:15:01,farah.gupta19,EMP0019,PC-IT -019,linkedin.com,0,0
H001123,2026-01-18 10:40:57,neha.joshi20,EMP0020,PC-HR-020,stackoverflow.com,0,0
H001124,2026-01-04 08:14:27,neha.joshi20,EMP0020,PC-HR-020,atlassian.net,0,0
H001125,2026-01-07 16:09:18,neha.joshi20,EMP0020,PC-HR-020,linkedin.com,0,0
H001126,2026-01-17 02:36:34,neha.joshi20,EMP0020,PC-HR-020,zoom.us,0,0
H001127,2026-01-13 14:29:10,neha.joshi20,EMP0020,PC-HR-020,company-intranet.local,0,0
H001128,2026-01-16 09:02:20,neha.joshi20,EMP0020,PC-HR-020,office365.com,0,0
H001129,2026-01-26 05:15:52,neha.joshi20,EMP0020,PC-HR-020,github.com,0,0
H001130,2026-01-21 07:01:31,neha.joshi20,EMP0020,PC-HR-020,office365.com,0,0
H001131,2026-01-24 19:20:34,neha.joshi20,EMP0020,PC-HR-020,linkedin.com,0,0
H001132,2026-01-04 15:17:40,neha.joshi20,EMP0020,PC-HR-020,company-intranet.local,0,0
H001133,2026-01-18 08:57:41,neha.joshi20,EMP0020,PC-HR-020,atlassian.net,0,0
H001134,2026-01-22 10:04:05,neha.joshi20,EMP0020,PC-HR-020,google.com,0,0
H001135,2026-02-09 08:52:23,neha.joshi20,EMP0020,PC-HR-020,office365.com,0,0
H001136,2026-01-09 10:32:51,neha.joshi20,EMP0020,PC-HR-020,company-intranet.local,0,0
H001137,2026-02-01 15:04:37,neha.joshi20,EMP0020,PC-HR-020,office365.com,0,0
H001138,2026-01-16 15:46:56,neha.joshi20,EMP0020,PC-HR-020,zoom.us,0,0
H001139,2026-01-02 10:47:14,neha.joshi20,EMP0020,PC-HR-020,atlassian.net,0,0
H001140,2026-02-09 19:59:48,neha.joshi20,EMP0020,PC-HR-020,office365.com,0,0
H001141,2026-02-09 14:30:07,neha.joshi20,EMP0020,PC-HR-020,zoom.us,0,0
H001142,2026-02-14 12:48:20,neha.joshi20,EMP0020,PC-HR-020,zoom.us,0,0
H001143,2026-02-01 19:57:59,neha.joshi20,EMP0020,PC-HR-020,slack.com,0,0
H001144,2026-01-28 15:11:32,neha.joshi20,EMP0020,PC-HR-020,github.com,0,0
H001145,2026-01-18 11:01:53,neha.joshi20,EMP0020,PC-HR-020,slack.com,0,0
H001146,2026-01-08 15:08:54,neha.joshi20,EMP0020,PC-HR-020,office365.com,0,0
H001147,2026-02-12 14:34:42,neha.joshi20,EMP0020,PC-HR-020,zoom.us,0,0
H001148,2026-01-28 09:08:00,neha.joshi20,EMP0020,PC-HR-020,company-intranet.local,0,0
H001149,2026-01-30 11:04:20,neha.joshi20,EMP0020,PC-HR-020,company-intranet.local,0,0
H001150,2026-01-19 08:20:38,neha.joshi20,EMP0020,PC-HR-020,wikipedia.org,0,0
H001151,2026-02-12 10:51:22,neha.joshi20,EMP0020,PC-HR-020,slack.com,0,0
H001152,2026-02-08 11:56:04,neha.joshi20,EMP0020,PC-HR-020,atlassian.net,0,0
H001153,2026-01-13 14:44:27,neha.joshi20,EMP0020,PC-HR-020,company-intranet.local,0,0
H001154,2026-02-02 04:48:37,neha.joshi20,EMP0020,PC-HR-020,company-intranet.local,0,0
H001155,2026-01-07 04:58:18,neha.joshi20,EMP0020,PC-HR-020,slack.com,0,0
H001156,2026-01-07 16:46:13,neha.joshi20,EMP0020,PC-HR-020,google.com,0,0
H001157,2026-01-10 11:32:33,neha.joshi20,EMP0020,PC-HR-020,wikipedia.org,0,0
H001158,2026-02-05 07:38:13,neha.joshi20,EMP0020,PC-HR-020,company-intranet.local,0,0
H001159,2026-01-18 15:57:25,neha.joshi20,EMP0020,PC-HR-020,office365.com,0,0
H001160,2026-01-25 18:35:33,neha.joshi20,EMP0020,PC-HR-020,office365.com,0,0
H001161,2026-01-27 20:30:45,neha.joshi20,EMP0020,PC-HR-020,wikipedia.org,0,0
H001162,2026-01-23 07:52:43,neha.joshi20,EMP0020,PC-HR-020,zoom.us,0,0
H001163,2026-01-27 18:02:22,neha.joshi20,EMP0020,PC-HR-020,company-intranet.local,0,0
H001164,2026-02-12 13:21:25,neha.joshi20,EMP0020,PC-HR-020,wikipedia.org,0,0
H001165,2026-02-04 15:24:30,neha.joshi20,EMP0020,PC-HR-020,github.com,0,0
